business_key;business_id;status;effective_from;effective_till
7733284;1948;S;'2018-06-23 10:02:59.109';'2020-01-27 03:25:00.045'
7758879;1949;F;'2018-07-08 02:48:12.309';'2020-01-27 03:25:02.028'
7733868;1950;E;'2018-06-24 10:27:31.417';'2018-07-08 10:48:12.335'
7759122;1950;F;'2018-07-08 10:48:12.335';'2020-01-27 03:25:04.179'
9101860;1950;F;'2020-01-27 03:25:04.179';
7733912;1951;S;'2018-06-24 12:05:13.203';'2018-06-24 12:44:27.804'
9101861;1951;F;'2020-01-27 03:25:06.267';
7734647;1952;E;'2018-06-25 02:32:07.586';'2018-07-09 02:48:12.396'
7759175;1978;E;'2018-07-08 12:12:17.696';'2018-07-22 12:19:46.369'
7759997;1952;F;'2018-07-09 02:48:12.396';'2020-01-27 03:25:08.507'
9101862;1952;F;'2020-01-27 03:25:08.507';
7735240;1953;S;'2018-06-25 10:37:44.845';'2018-06-25 11:15:37.850'
7735248;1953;E;'2018-06-25 11:15:37.850';'2018-07-09 10:49:34.550'
7760273;1953;F;'2018-07-09 10:49:34.550';'2018-07-09 11:48:12.428'
7760310;1953;F;'2018-07-09 11:48:12.428';'2020-01-27 03:25:10.793'
7735340;1954;T;'2018-06-25 12:59:25.834';'2018-06-25 13:19:28.633'
7735341;1954;E;'2018-06-25 13:19:28.633';'2018-07-09 13:19:34.657'
9101864;1954;F;'2020-01-27 03:25:13.076';
7735471;1955;S;'2018-06-25 16:27:21.936';'2020-01-27 03:25:14.990'
9101865;1955;S;'2020-01-27 03:25:14.990';
7735722;1956;S;'2018-06-25 19:55:03.991';'2020-01-27 03:25:17.240'
7736516;1959;E;'2018-06-26 10:49:29.396';'2018-07-10 10:49:35.479'
7766496;1959;F;'2018-07-13 11:17:11.319';'2020-01-27 03:25:23.372'
9101869;1959;F;'2020-01-27 03:25:23.372';
7737774;1961;S;'2018-06-27 02:08:27.613';'2020-02-10 02:05:14.409'
9161971;1961;S;'2020-02-10 02:05:14.409';
7738316;1962;E;'2018-06-27 15:51:31.643';'2018-07-11 20:04:36.714'
7764106;1962;F;'2018-07-11 20:04:36.714';'2018-07-11 20:28:21.722'
7764135;1962;P;'2018-07-11 20:28:21.722';'2018-10-11 12:49:07.756'
7851144;1962;O;'2018-10-11 12:49:07.756';'2018-10-14 03:00:22.788'
7992701;1962;P;'2019-01-08 05:03:51.773';'2019-01-11 12:12:54.610'
8037719;1962;P;'2019-01-13 03:00:23.046';'2020-02-13 11:59:02.124'
9343196;1962;P;'2020-02-14 19:56:20.836';'2020-02-15 13:59:23.436'
9101871;1963;S;'2020-01-27 03:25:30.069';
7739304;1964;S;'2018-06-28 09:36:19.959';'2020-01-27 03:25:32.218'
9101872;1964;S;'2020-01-27 03:25:32.218';
9101875;1966;F;'2020-01-27 03:25:36.731';
9101876;1967;F;'2020-01-27 03:25:38.878';
7754437;1968;S;'2018-07-04 11:30:36.935';'2018-07-04 11:59:21.813'
7754459;1968;E;'2018-07-04 12:08:22.610';'2018-07-18 12:48:13.166'
7754993;1970;S;'2018-07-04 20:56:02.970';'2018-07-04 21:14:13.814'
7755016;1970;E;'2018-07-04 21:14:13.814';'2018-07-18 21:48:13.194'
7763465;1971;E;'2018-07-11 09:48:17.614';'2018-07-25 09:47:34.115'
7781044;1971;F;'2018-07-25 09:47:34.115';'2018-07-25 10:37:33.382'
7781068;1971;F;'2018-07-25 10:37:33.382';'2020-02-10 02:05:12.870'
7755688;1972;E;'2018-07-05 13:18:28.779';'2018-07-19 13:24:43.741'
7773664;1972;F;'2018-07-19 13:24:43.741';'2018-07-19 13:48:13.246'
7774472;1973;F;'2018-07-20 02:48:13.300';'2020-02-10 02:05:12.434'
9161958;1973;F;'2020-02-10 02:05:12.434';
7756961;1974;S;'2018-07-06 13:55:47.453';'2018-07-09 15:49:34.771'
7760557;1974;E;'2018-07-09 15:49:34.771';'2018-07-23 15:50:29.095'
7778161;1974;F;'2018-07-23 15:50:29.095';'2018-07-23 16:48:13.603'
9161955;1974;F;'2020-02-10 02:05:12.161';
7757565;1975;E;'2018-07-06 22:24:21.448';'2018-07-20 22:29:44.999'
7775434;1975;F;'2018-07-20 22:48:13.372';'2020-02-10 02:05:11.808'
7758167;1976;S;'2018-07-07 13:47:42.668';'2018-07-07 14:14:32.943'
7776015;1976;F;'2018-07-21 14:14:45.563';'2018-07-26 13:17:22.125'
7791044;1976;P;'2018-08-09 02:00:00.000';'2018-09-06 12:19:18.572'
7807536;1976;P;'2018-09-06 12:19:18.572';'2018-12-20 14:28:08.171'
7963125;1976;P;'2018-12-20 14:28:08.171';'2019-09-30 13:01:53.618'
8743858;1976;P;'2019-10-01 17:35:15.372';'2020-03-09 16:51:10.464'
9413525;1976;P;'2020-03-09 16:51:10.464';'2020-06-29 12:39:11.253'
9587373;1976;O;'2020-06-29 12:39:11.253';'2020-06-30 16:34:44.316'
9590802;1976;P;'2020-06-30 16:34:44.316';'2020-09-29 13:29:17.599'
9772653;1976;O;'2020-09-29 13:29:17.599';'2020-09-29 23:45:22.597'
7794965;1977;F;'2018-08-20 17:21:23.901';'2020-01-27 03:25:59.398'
7776884;1978;F;'2018-07-22 12:48:13.497';'2020-02-10 02:05:11.195'
7777192;1979;F;'2018-07-22 21:14:46.683';'2018-07-22 21:48:13.528'
7799157;1980;F;'2018-08-28 16:48:27.989';'2020-01-27 03:26:06.431'
7760382;1981;S;'2018-07-09 12:49:15.560';'2018-11-14 20:25:30.899'
7903448;1981;T;'2018-11-14 20:37:18.318';'2018-11-23 20:32:42.136'
9101886;1981;F;'2020-01-27 03:26:08.642';
7781766;1982;P;'2018-07-25 19:19:41.157';'2018-10-04 13:21:09.684'
7842761;1982;O;'2018-10-04 13:21:09.684';'2018-10-21 03:00:43.548'
7981835;1982;O;'2019-01-04 12:19:23.913';'2019-01-06 03:00:34.453'
8100446;1982;O;'2019-02-04 12:11:22.027';'2019-02-17 03:00:21.923'
8123338;1982;P;'2019-02-17 03:00:21.923';'2019-03-04 12:19:38.971'
8155654;1982;O;'2019-03-04 12:19:38.971';'2019-03-14 12:51:11.729'
8328969;1982;O;'2019-06-04 12:21:08.443';'2019-06-28 16:17:12.998'
8727302;1982;P;'2019-09-25 17:46:06.457';'2019-09-30 20:38:33.184'
9388969;1982;O;'2020-02-27 17:10:35.092';'2020-02-28 14:22:25.935'
9392193;1982;L;'2020-02-28 14:22:25.935';'2020-03-03 13:09:48.115'
7778569;1983;F;'2018-07-23 19:35:29.251';'2018-07-23 19:48:13.613'
7778613;1983;F;'2018-07-23 19:48:13.613';'2020-01-27 03:26:10.868'
7761156;1984;E;'2018-07-09 22:02:41.864';'2018-07-23 22:10:29.333'
7778911;1984;F;'2018-07-23 22:48:13.628';'2020-01-27 03:26:13.129'
9101888;1984;F;'2020-01-27 03:26:13.129';
7798014;1985;F;'2018-08-24 23:48:24.017';'2020-01-27 03:26:15.120'
7762405;1986;S;'2018-07-10 17:45:11.736';'2020-01-27 03:26:17.204'
7763759;1987;E;'2018-07-11 16:00:27.451';'2018-07-25 16:12:34.372'
7781500;1987;F;'2018-07-25 16:37:33.405';'2020-02-10 02:05:09.768'
7764332;1989;E;'2018-07-11 22:31:11.614';'2018-07-11 23:16:26.376'
7764368;1989;E;'2018-07-11 23:16:26.376';'2018-07-17 10:08:41.586'
7782045;1989;F;'2018-07-25 22:42:34.598';'2018-07-26 10:21:50.274'
7782663;1989;P;'2018-07-26 10:21:50.274';'2018-09-07 12:34:04.854'
7911990;1989;P;'2018-11-20 12:40:32.765';'2018-11-24 11:30:06.390'
7918777;1989;O;'2018-11-24 11:30:06.390';'2018-12-03 23:55:02.644'
8085688;1989;P;'2019-01-27 03:00:25.542';'2019-03-24 01:03:41.786'
8196965;1989;P;'2019-03-24 11:24:46.827';'2019-07-01 02:00:00.000'
9413526;1989;L;'2020-03-09 16:51:13.404';'2020-08-01 02:00:00.000'
9661158;1989;R;'2020-08-01 02:00:00.000';
7764474;1990;E;'2018-07-12 00:45:36.670';'2018-07-26 00:52:34.680'
7782689;1991;F;'2018-07-26 11:37:33.478';'2020-01-27 03:26:23.750'
9101893;1991;F;'2020-01-27 03:26:23.750';
7766042;1992;E;'2018-07-13 00:38:45.857';'2018-07-27 00:48:37.496'
7783625;1992;F;'2018-07-27 00:48:37.496';'2018-07-27 01:37:33.540'
7766605;1994;B;'2018-07-13 13:36:50.135';'2018-07-13 14:04:38.251'
7766608;1994;F;'2018-07-13 14:04:38.251';'2018-07-13 14:48:12.771'
7766635;1994;F;'2018-07-13 14:48:12.771';'2020-01-27 03:26:30.355'
9101897;1995;S;'2020-01-27 03:26:32.369';
9101898;1996;F;'2020-01-27 03:26:34.552';
7785258;1997;F;'2018-07-28 14:37:33.671';'2020-01-27 03:26:36.847'
9101899;1997;F;'2020-01-27 03:26:36.847';
9101900;1998;F;'2020-01-27 03:26:39.125';
7767891;1999;S;'2018-07-14 18:40:55.510';'2020-01-27 03:26:41.298'
9101901;1999;S;'2020-01-27 03:26:41.298';
7785734;2000;F;'2018-07-29 02:03:39.408';'2018-07-29 02:37:33.714'
9101903;2001;F;'2020-01-27 03:26:45.769';
7786889;2003;F;'2018-07-30 09:37:33.822';'2020-01-27 03:26:50.247'
7771031;2004;S;'2018-07-17 11:06:51.679';'2020-01-27 03:26:52.210'
9101906;2004;S;'2020-01-27 03:26:52.210';
7771925;2005;T;'2018-07-18 00:49:40.067';'2018-07-18 01:00:05.703'
9101907;2005;F;'2020-01-27 03:26:54.419';
7773092;2006;E;'2018-07-18 15:23:51.358';'2018-08-01 15:37:34.030'
7788677;2006;F;'2018-08-01 15:37:34.030';'2020-01-27 03:26:56.772'
9101908;2006;F;'2020-01-27 03:26:56.772';
7788692;2007;F;'2018-08-01 19:37:34.047';'2020-01-27 03:26:59.122'
7773572;2008;E;'2018-07-19 11:53:03.801';'2018-08-02 12:37:34.132'
9101910;2008;F;'2020-01-27 03:27:01.438';
7774711;2009;S;'2018-07-20 10:41:34.932';'2018-07-20 10:49:44.864'
9101912;2009;F;'2020-01-27 03:27:03.741';
7775391;2010;S;'2018-07-20 22:12:29.432';'2018-07-20 22:20:09.164'
7775399;2010;E;'2018-07-20 22:20:09.164';'2018-07-27 13:53:38.000'
7784149;2010;F;'2018-07-27 13:53:38.000';'2018-07-31 11:37:27.321'
7788428;2010;F;'2018-07-31 11:37:27.321';'2020-01-27 03:27:06.039'
9101913;2010;F;'2020-01-27 03:27:06.039';
7789545;2011;F;'2018-08-04 02:37:34.255';'2020-01-27 03:27:08.411'
7775674;2012;S;'2018-07-21 03:07:04.116';'2018-07-21 03:19:45.170'
7775680;2012;E;'2018-07-21 03:19:45.170';'2018-08-04 03:37:34.253'
7789553;2012;F;'2018-08-04 03:37:34.253';'2020-01-27 03:27:10.620'
9101916;2012;F;'2020-01-27 03:27:10.620';
7778803;2013;E;'2018-07-23 21:20:29.310';'2018-08-08 18:18:13.766'
7775917;2014;E;'2018-07-21 11:19:14.465';'2018-07-21 13:00:05.759'
7775978;2014;F;'2018-07-21 13:00:05.759';'2018-07-21 13:48:13.411'
7776000;2014;F;'2018-07-21 13:48:13.411';'2020-01-27 03:27:14.960'
9101918;2014;F;'2020-01-27 03:27:14.960';
7776316;2016;S;'2018-07-21 21:15:53.266';'2020-01-27 03:27:19.178'
9101920;2016;S;'2020-01-27 03:27:19.178';
7793190;2017;F;'2018-08-15 19:37:36.571';'2020-01-27 03:27:21.416'
7776428;2018;E;'2018-07-21 23:39:12.044';'2018-08-04 23:37:34.319'
9101922;2018;F;'2020-01-27 03:27:23.572';
7776911;2019;S;'2018-07-22 14:11:39.566';'2018-07-22 14:32:49.114'
7791333;2019;F;'2018-08-09 17:13:38.235';'2020-01-27 03:27:25.853'
7776947;2020;S;'2018-07-22 15:26:46.524';'2018-07-22 23:24:46.779'
9101924;2020;F;'2020-01-27 03:27:28.193';
7777251;2021;E;'2018-07-22 22:23:19.649';'2018-08-22 09:48:22.974'
7795646;2021;F;'2018-08-22 09:48:22.974';'2020-01-27 03:27:30.540'
9101926;2022;F;'2020-01-27 03:27:32.617';
7778928;2023;E;'2018-07-23 22:48:47.692';'2018-08-06 23:37:34.488'
7779529;2024;F;'2018-07-24 11:20:29.848';'2018-07-24 11:48:13.670'
7779535;2024;F;'2018-07-24 11:48:13.670';'2020-01-27 03:27:36.651'
9101929;2024;F;'2020-01-27 03:27:36.651';
7779553;2025;E;'2018-07-24 12:29:52.789';'2018-09-02 19:36:21.863'
7803840;2025;F;'2018-09-02 19:36:21.863';'2020-01-27 03:27:38.698'
9101930;2025;F;'2020-01-27 03:27:38.698';
9101931;2026;F;'2020-01-27 03:27:40.728';
7780949;2028;E;'2018-07-25 06:59:59.201';'2018-08-08 07:37:34.606'
7790671;2028;F;'2018-08-08 07:37:34.606';'2020-01-27 03:27:44.558'
7781292;2029;E;'2018-07-25 14:57:08.604';'2018-08-08 15:37:34.630'
7790731;2029;F;'2018-08-08 15:37:34.630';'2020-01-27 03:27:46.463'
7798223;2030;F;'2018-08-25 19:48:24.896';'2020-02-10 02:05:03.121'
9161906;2030;F;'2020-02-10 02:05:03.121';
7781769;2031;S;'2018-07-25 19:22:01.397';'2020-02-10 02:05:02.824'
7783005;2032;S;'2018-07-26 17:11:05.918';'2020-01-27 03:27:52.696'
7954476;2033;S;'2018-12-14 15:04:48.835';'2020-01-27 03:27:54.543'
7785191;2035;S;'2018-07-28 11:04:07.910';'2018-07-28 11:37:38.753'
7785196;2035;E;'2018-07-28 11:37:38.753';'2018-08-11 11:37:34.864'
7785783;2036;S;'2018-07-29 02:46:53.904';'2020-01-27 03:28:00.485'
7786377;2037;E;'2018-07-29 22:04:25.867';'2018-08-12 22:37:34.975'
7792502;2038;F;'2018-08-13 18:37:35.044';'2020-01-27 03:28:04.708'
7870515;2039;P;'2018-10-24 11:23:00.794';'2018-11-26 09:03:12.851'
9101944;2039;L;'2020-01-27 03:28:07.085';'2020-08-01 02:00:00.000'
9661159;2039;R;'2020-08-01 02:00:00.000';
7792942;2040;F;'2018-07-31 22:36:07.016';'2020-01-27 03:28:09.077'
9101946;2041;F;'2020-01-27 03:28:11.365';
9101948;2043;F;'2020-01-27 03:28:15.544';
7789473;2044;S;'2018-08-03 20:09:48.307';'2020-02-10 02:05:00.331'
7790410;2046;S;'2018-08-05 19:41:12.244';'2020-01-27 03:28:22.186'
7809449;2047;P;'2018-09-07 09:00:42.353';'2018-09-08 11:35:22.312'
9101952;2047;L;'2020-01-27 03:28:24.417';'2020-08-01 02:00:00.000'
9161892;2048;F;'2020-02-10 02:04:59.613';
7790717;2049;S;'2018-08-08 13:31:28.768';'2020-01-27 03:28:28.769'
7795852;2050;F;'2018-08-08 16:03:12.143';'2020-01-27 03:28:31.061'
9101954;2050;F;'2020-01-27 03:28:31.061';
7796171;2053;F;'2018-08-09 17:24:42.889';'2020-01-27 03:28:37.515'
7794964;2054;S;'2018-08-09 22:08:11.423';'2020-01-27 03:28:39.685'
9101959;2054;S;'2020-01-27 03:28:39.685';
7792777;2056;S;'2018-08-12 17:44:39.823';'2020-01-27 03:28:44.101'
9101961;2056;S;'2020-01-27 03:28:44.101';
9101962;2057;F;'2020-01-27 03:28:46.299';
7798416;2058;F;'2018-08-12 20:07:04.855';'2020-01-27 03:28:48.424'
9101964;2058;F;'2020-01-27 03:28:48.424';
7792799;2060;F;'2018-08-13 14:53:29.564';'2020-01-27 03:28:53.037'
7799034;2061;F;'2018-08-14 09:33:57.916';'2020-01-27 03:28:55.320'
7793477;2062;S;'2018-08-14 15:51:11.099';'2020-01-27 03:28:57.406'
7799242;2063;F;'2018-08-14 20:17:33.701';'2020-01-27 03:28:59.536'
7800003;2064;F;'2018-08-15 16:10:34.213';'2020-01-27 03:29:01.805'
9101970;2064;F;'2020-01-27 03:29:01.805';
7800309;2065;F;'2018-08-16 08:59:11.757';'2020-01-27 03:29:03.907'
9101973;2066;F;'2020-01-27 03:29:06.118';
7802127;2067;F;'2018-08-17 02:03:48.912';'2020-01-27 03:29:08.254'
9101974;2067;F;'2020-01-27 03:29:08.254';
7803433;2068;F;'2018-08-18 22:36:55.422';'2020-01-27 03:29:10.610'
9101975;2068;F;'2020-01-27 03:29:10.610';
7795039;2069;S;'2018-08-20 21:56:49.717';'2020-01-27 03:29:12.689'
9101976;2069;S;'2020-01-27 03:29:12.689';
7795233;2070;B;'2018-08-21 08:02:19.220';'2019-01-07 17:02:31.001'
7795248;2071;S;'2018-08-21 08:13:22.420';'2020-01-27 03:29:16.710'
9101980;2072;S;'2020-01-27 03:29:18.772';
7795250;2073;S;'2018-08-21 09:39:58.706';'2020-01-27 03:29:20.890'
9101983;2075;F;'2020-01-27 03:29:25.405';
7805547;2076;F;'2018-08-21 23:11:43.396';'2020-01-27 03:29:27.672'
9101985;2077;F;'2020-01-27 03:29:30.031';
9101988;2079;S;'2020-01-27 03:29:34.209';
7797822;2080;S;'2018-08-23 15:51:42.097';'2020-02-10 02:04:54.771'
7845318;2081;F;'2018-10-06 22:02:03.492';'2020-01-27 03:29:38.802'
9101989;2081;F;'2020-01-27 03:29:38.802';
7809958;2082;F;'2018-09-07 15:07:12.028';'2018-09-07 18:41:13.854'
7810126;2082;P;'2018-09-07 18:41:13.854';'2018-11-07 11:11:12.070'
7891967;2082;O;'2018-11-07 11:11:12.070';'2018-11-11 03:00:29.342'
7981217;2082;P;'2019-01-04 01:23:47.821';'2019-01-07 11:07:37.151'
8520939;2082;O;'2019-07-07 12:08:25.815';'2019-07-11 11:58:19.673'
8529440;2082;P;'2019-07-11 11:58:19.673';'2019-08-07 12:28:08.967'
8598143;2082;O;'2019-08-07 12:28:08.967';'2019-08-08 12:20:21.740'
9005100;2082;P;'2019-12-21 09:22:14.631';'2020-01-13 19:57:51.435'
9061681;2082;P;'2020-01-13 19:57:51.435';'2020-02-07 11:15:58.342'
9299940;2082;O;'2020-02-13 02:00:46.379';'2020-02-15 01:00:00.053'
9344835;2082;L;'2020-02-15 01:00:00.053';'2020-02-15 15:44:58.659'
9471420;2082;P;'2020-04-21 12:37:36.474';'2020-08-19 12:37:47.389'
9708588;2082;O;'2020-08-19 12:37:47.389';'2020-08-20 10:52:06.925'
7798600;2083;B;'2018-08-27 11:27:45.896';'2020-01-27 03:29:40.974'
9101990;2083;B;'2020-01-27 03:29:40.974';
7798605;2084;B;'2018-08-27 12:07:24.989';'2020-01-27 03:29:43.161'
7803689;2085;E;'2018-08-28 11:09:57.922';'2018-09-19 14:03:04.016'
7823027;2085;F;'2018-09-19 14:36:41.275';'2018-09-25 14:29:05.227'
7879922;2085;F;'2018-10-30 13:29:31.980';'2020-01-27 03:29:45.432'
9101992;2085;F;'2020-01-27 03:29:45.432';
7804296;2088;E;'2018-09-01 10:36:32.135';'2018-09-15 10:46:10.054'
7966390;2089;P;'2018-12-23 03:00:24.114';'2019-03-17 11:21:40.529'
8180848;2089;O;'2019-03-17 11:21:40.529';'2019-03-19 14:01:07.923'
8186696;2089;P;'2019-03-19 14:01:07.923';'2019-04-23 15:12:56.101'
9161861;2089;L;'2020-02-10 02:04:53.703';'2020-08-01 02:00:00.000'
7804993;2090;E;'2018-09-02 11:02:04.681';'2018-09-16 11:11:15.111'
7819448;2090;F;'2018-09-16 11:11:15.111';'2018-09-16 11:36:37.031'
7819455;2090;F;'2018-09-16 11:36:37.031';'2020-01-27 03:29:52.617'
7819828;2091;F;'2018-09-16 23:06:16.838';'2018-09-16 23:36:39.044'
7819855;2091;F;'2018-09-16 23:36:39.044';'2020-01-27 03:29:54.620'
7808044;2092;E;'2018-09-04 08:35:33.109';'2018-09-18 08:52:57.040'
7861051;2092;F;'2018-10-18 08:49:39.039';'2020-01-27 03:29:56.711'
9101996;2092;F;'2020-01-27 03:29:56.711';
7807576;2093;E;'2018-09-06 09:58:51.833';'2018-09-20 10:07:17.012'
7824911;2093;F;'2018-09-20 10:36:41.881';'2020-01-27 03:29:58.918'
7808150;2094;S;'2018-09-06 15:06:26.217';'2019-01-07 16:02:30.704'
7993199;2094;S;'2019-01-08 06:04:02.727';'2019-01-09 09:11:50.890'
8004028;2094;S;'2019-01-09 09:11:50.890';'2019-01-09 11:10:40.710'
9101998;2094;S;'2020-01-27 03:30:01.097';
7809792;2095;E;'2018-09-07 01:56:20.438';'2018-09-21 02:02:19.699'
7826169;2095;F;'2018-09-21 02:36:41.927';'2020-01-27 03:30:03.476'
9102000;2095;F;'2020-01-27 03:30:03.476';
7809980;2096;S;'2018-09-07 15:30:21.524';'2018-09-07 23:22:14.070'
7810309;2096;E;'2018-09-07 23:22:14.070';'2018-09-19 13:34:26.027'
7822981;2096;P;'2018-09-19 13:34:26.027';'2018-10-01 12:13:23.114'
7872949;2096;P;'2018-10-25 17:33:29.773';'2018-12-19 11:34:47.199'
8071326;2096;O;'2019-01-19 11:37:40.735';'2019-01-25 18:43:02.854'
8139435;2096;O;'2019-02-25 11:47:55.825';'2019-02-25 14:04:36.260'
8139720;2096;P;'2019-02-25 14:04:36.260';'2019-04-19 12:41:31.855'
8252082;2096;O;'2019-04-19 12:41:31.855';'2019-04-24 11:31:54.498'
8263356;2096;P;'2019-04-24 11:31:54.498';'2019-05-19 12:40:29.362'
8304298;2096;O;'2019-05-19 12:40:29.362';'2019-06-02 03:00:31.364'
8325473;2096;P;'2019-06-02 03:00:31.364';'2019-06-19 12:55:28.477'
8356781;2096;O;'2019-06-19 12:55:28.477';'2019-07-07 03:00:42.881'
8613880;2096;L;'2019-08-14 10:52:15.262';'2020-03-09 16:51:16.342'
9413527;2096;L;'2020-03-09 16:51:16.342';'2020-08-01 02:00:00.000'
7828130;2097;F;'2018-09-22 11:22:29.015';'2018-09-22 11:36:41.964'
7828136;2097;F;'2018-09-22 11:36:41.964';'2020-01-27 03:30:05.768'
9102001;2097;F;'2020-01-27 03:30:05.768';
7828179;2098;F;'2018-09-22 13:17:29.188';'2018-09-22 13:36:41.961'
7811285;2099;E;'2018-09-09 10:22:21.616';'2018-09-25 10:22:48.041'
7831385;2099;F;'2018-09-25 10:22:48.041';'2018-09-26 10:02:55.698'
7832876;2099;P;'2018-09-26 10:02:55.698';'2018-10-27 12:01:40.511'
7875738;2099;O;'2018-10-27 12:01:40.511';'2018-10-27 15:30:57.893'
9161852;2099;L;'2020-02-10 02:04:51.926';'2020-08-01 02:00:00.000'
9661164;2099;R;'2020-08-01 02:00:00.000';
7812051;2100;E;'2018-09-10 12:59:53.693';'2018-09-24 13:02:45.295'
7830204;2100;F;'2018-09-24 13:02:45.295';'2018-09-24 13:36:42.959'
7830231;2100;F;'2018-09-24 13:36:42.959';'2020-01-27 03:30:12.718'
7830431;2101;F;'2018-09-24 17:17:45.998';'2018-09-25 11:24:37.653'
7831442;2101;P;'2018-09-25 11:24:37.653';'2018-10-25 12:04:39.117'
7872910;2101;P;'2018-10-25 17:24:10.548';'2018-12-25 11:33:49.740'
8200326;2101;O;'2019-03-25 10:39:39.247';'2019-03-25 11:24:22.606'
7843414;2125;F;'2018-10-04 22:56:48.994';'2018-10-23 11:23:52.717'
8534432;2101;P;'2019-07-13 16:39:57.587';'2019-08-25 02:00:33.285'
9301250;2101;P;'2020-02-13 05:25:04.821';'2020-02-25 01:00:30.412'
9382141;2101;O;'2020-02-25 01:00:30.412';'2020-02-25 11:12:55.434'
9441847;2101;P;'2020-03-25 15:38:58.858';'2020-06-28 12:20:54.438'
7812400;2102;E;'2018-09-10 20:38:53.380';'2018-09-24 20:42:46.003'
7812531;2103;E;'2018-09-10 23:38:10.532';'2018-09-24 23:52:46.053'
9161846;2104;S;'2020-02-10 02:04:50.866';
7835846;2105;F;'2018-09-28 13:58:37.135';'2018-09-28 14:36:45.028'
7835873;2105;F;'2018-09-28 14:36:45.028';'2020-02-10 02:04:50.592'
9161843;2105;F;'2020-02-10 02:04:50.592';
7812872;2106;E;'2018-09-11 09:49:20.665';'2018-09-25 09:52:48.028'
7831373;2106;F;'2018-09-25 09:52:48.028';'2018-10-25 09:56:20.604'
7872229;2106;F;'2018-10-25 09:56:20.604';'2020-01-27 03:30:23.747'
7813418;2107;S;'2018-09-11 21:51:14.660';'2018-09-19 18:27:33.893'
7841608;2107;F;'2018-10-03 18:36:48.927';'2020-01-27 03:30:25.942'
7813600;2108;S;'2018-09-11 23:56:29.043';'2018-09-12 00:30:09.862'
8481345;2109;S;'2019-06-21 23:23:36.353';'2020-02-10 02:04:49.855'
9161839;2109;S;'2020-02-10 02:04:49.855';
7818211;2110;E;'2018-09-15 00:04:09.628';'2018-09-19 15:38:13.674'
9102009;2110;F;'2020-01-27 03:30:32.506';
7818752;2111;T;'2018-09-15 16:03:10.951';'2018-09-15 16:06:10.998'
7836917;2111;F;'2018-09-29 16:36:46.560';'2018-10-02 18:40:50.305'
7840387;2111;E;'2018-10-02 18:40:50.305';'2018-10-07 18:42:16.072'
7868901;2111;F;'2018-10-23 15:38:49.879';'2020-01-27 03:30:34.614'
7837661;2112;F;'2018-09-30 15:25:12.024';'2018-09-30 15:36:46.889'
7837667;2112;F;'2018-09-30 15:36:46.889';'2020-01-27 03:30:36.715'
9102012;2112;F;'2020-01-27 03:30:36.715';
7820596;2113;S;'2018-09-17 15:26:45.465';'2018-09-17 16:02:23.928'
7820621;2113;S;'2018-09-17 16:02:23.928';'2018-09-17 16:07:59.429'
7838732;2113;F;'2018-10-01 16:10:14.018';'2018-10-01 16:36:48.859'
7838749;2113;F;'2018-10-01 16:36:48.859';'2020-01-27 03:30:38.978'
9102013;2113;F;'2020-01-27 03:30:38.978';
7821049;2114;E;'2018-09-17 22:52:41.437';'2018-10-01 23:00:14.168'
7839341;2114;F;'2018-10-01 23:00:14.168';'2018-10-01 23:36:48.861'
7821730;2115;E;'2018-09-18 15:39:04.257';'2018-10-02 15:45:15.007'
7840218;2115;F;'2018-10-02 16:36:48.884';'2020-01-27 03:30:43.420'
9102015;2115;F;'2020-01-27 03:30:43.420';
7840252;2116;F;'2018-10-02 17:05:17.014';'2018-10-02 17:36:48.886'
9102016;2116;F;'2020-01-27 03:30:45.688';
7821848;2117;S;'2018-09-18 17:13:53.805';'2018-09-18 17:38:17.228'
7840378;2117;F;'2018-10-02 18:36:48.893';'2020-01-27 03:30:48.047'
9102017;2117;F;'2020-01-27 03:30:48.047';
7844338;2118;E;'2018-10-05 18:31:58.089';'2018-10-10 18:32:38.724'
7849859;2118;F;'2018-10-10 18:32:38.724';'2018-11-09 17:34:56.893'
9102019;2118;F;'2020-01-27 03:30:50.280';
7840476;2119;F;'2018-10-02 19:50:18.080';'2018-10-02 20:36:48.894'
7823588;2121;E;'2018-09-19 22:38:11.890';'2018-10-03 22:45:25.951'
9102021;2121;F;'2020-01-27 03:30:57.245';
7842124;2122;F;'2018-10-03 23:40:25.975';'2018-10-04 00:36:49.022'
8104893;2122;F;'2019-02-06 17:57:08.585';'2020-01-27 03:30:59.448'
9102022;2122;F;'2020-01-27 03:30:59.448';
7824883;2123;T;'2018-09-20 09:58:13.769';'2018-09-20 12:10:40.578'
7824971;2123;E;'2018-09-20 12:10:40.578';'2018-09-25 12:12:48.107'
7831472;2123;F;'2018-09-25 12:12:48.107';'2018-09-25 12:36:43.857'
7831507;2123;F;'2018-09-25 12:36:43.857';'2020-02-10 02:04:47.409'
7824972;2124;E;'2018-09-20 12:10:52.673';'2018-09-24 14:22:45.937'
