user_key,Activity,created_utc
36740,New user in system,'2017-01-31 23:34:45.915'
36788,New user in system,'2017-02-01 11:25:20.568'
36812,New user in system,'2017-02-01 11:31:41.526'
36837,New user in system,'2017-02-01 12:13:28.497'
36862,New user in system,'2017-02-01 12:35:56.723'
36885,New user in system,'2017-02-01 13:11:26.511'
36930,New user in system,'2017-02-01 13:52:55.035'
36954,New user in system,'2017-02-01 15:13:06.029'
36978,New user in system,'2017-02-01 15:16:24.536'
37003,New user in system,'2017-02-01 15:17:43.698'
37028,New user in system,'2017-02-01 15:38:31.406'
37052,New user in system,'2017-02-01 15:46:47.556'
37076,New user in system,'2017-02-01 16:27:33.060'
37100,New user in system,'2017-02-01 16:53:55.473'
37123,New user in system,'2017-02-01 17:43:43.832'
37146,New user in system,'2017-02-01 17:59:43.151'
37167,New user in system,'2017-02-01 17:59:57.434'
37190,New user in system,'2017-02-01 18:02:18.529'
37214,New user in system,'2017-02-01 18:20:55.552'
37237,New user in system,'2017-02-01 18:31:44.425'
37260,New user in system,'2017-02-01 18:36:50.929'
37260,Create Booking,'2018-09-17 15:01:01.478'
37260,Create Booking,'2020-10-02 12:45:00.212'
37282,New user in system,'2017-02-01 20:00:42.330'
37306,New user in system,'2017-02-01 23:27:55.625'
37330,New user in system,'2017-02-02 00:40:13.728'
37353,New user in system,'2017-02-02 01:12:18.799'
37353,Create Booking,'2018-06-10 01:55:41.977'
37353,Create Booking,'2019-07-04 21:52:50.574'
37353,Create Booking,'2020-09-03 18:45:00.392'
37376,New user in system,'2017-02-02 01:54:42.415'
37397,New user in system,'2017-02-02 09:29:17.023'
37397,Create Booking,'2017-02-02 09:29:32.067'
37420,New user in system,'2017-02-02 10:55:29.346'
37442,New user in system,'2017-02-02 10:55:30.754'
37465,New user in system,'2017-02-02 11:46:39.203'
37488,New user in system,'2017-02-02 11:53:05.713'
37509,New user in system,'2017-02-02 12:56:58.910'
37531,New user in system,'2017-02-02 13:16:52.083'
37551,New user in system,'2017-02-02 13:46:50.783'
37573,New user in system,'2017-02-02 14:26:21.651'
37594,New user in system,'2017-02-02 14:55:45.239'
37615,New user in system,'2017-02-02 14:56:20.246'
37638,New user in system,'2017-02-02 15:11:55.866'
37660,New user in system,'2017-02-02 15:52:57.238'
37684,New user in system,'2017-02-02 16:28:42.442'
37684,Create Booking,'2018-11-10 15:35:25.349'
37684,Create Booking,'2019-03-04 14:05:16.229'
37684,Create Booking,'2019-11-19 13:10:19.137'
37706,New user in system,'2017-02-02 17:18:36.924'
37729,New user in system,'2017-02-02 18:03:19.101'
37752,New user in system,'2017-02-02 18:29:56.664'
37775,New user in system,'2017-02-02 18:39:07.249'
37799,New user in system,'2017-02-02 21:17:04.482'
37823,New user in system,'2017-02-02 21:58:28.408'
37845,New user in system,'2017-02-03 00:13:21.077'
37868,New user in system,'2017-02-03 03:32:34.123'
37892,New user in system,'2017-02-03 07:55:19.610'
37915,New user in system,'2017-02-03 09:37:30.756'
37939,New user in system,'2017-02-03 09:55:16.545'
37962,New user in system,'2017-02-03 12:16:39.076'
37985,New user in system,'2017-02-03 12:26:46.336'
38008,New user in system,'2017-02-03 12:30:35.659'
38029,New user in system,'2017-02-03 12:46:55.407'
38073,New user in system,'2017-02-03 13:56:20.498'
38097,New user in system,'2017-02-03 13:56:39.398'
38122,New user in system,'2017-02-03 14:31:41.870'
38189,New user in system,'2017-02-03 14:41:57.719'
38213,New user in system,'2017-02-03 17:35:12.076'
38237,New user in system,'2017-02-03 17:47:11.982'
38261,New user in system,'2017-02-03 17:47:31.023'
38285,New user in system,'2017-02-03 21:59:13.528'
38285,Create Booking,'2017-04-20 14:23:22.441'
38285,Create Booking,'2017-06-05 20:45:02.707'
38285,Create Booking,'2018-05-10 19:05:28.442'
38285,Create Booking,'2018-12-16 00:42:49.788'
38285,Create Booking,'2018-12-17 20:57:55.788'
38285,Create Booking,'2019-01-11 12:17:27.527'
38285,Create Booking,'2019-02-09 01:14:13.128'
38285,Create Booking,'2019-10-09 17:53:53.644'
38285,Create Booking,'2019-10-25 17:45:20.180'
38285,Create Booking,'2019-11-04 20:32:18.222'
38285,Create Booking,'2019-11-09 21:16:34.202'
38285,Create Booking,'2019-11-13 23:41:35.668'
38285,Create Booking,'2019-12-18 11:38:31.325'
38309,New user in system,'2017-02-03 22:07:14.551'
38331,New user in system,'2017-02-04 00:16:25.590'
38331,Create Booking,'2017-12-13 14:32:14.149'
38331,Create Booking,'2018-04-10 11:22:22.678'
38356,New user in system,'2017-02-04 00:56:13.782'
38381,New user in system,'2017-02-04 01:20:23.242'
38406,New user in system,'2017-02-04 01:32:55.874'
38429,New user in system,'2017-02-04 02:02:03.261'
38453,New user in system,'2017-02-04 03:59:19.231'
38475,New user in system,'2017-02-04 10:00:25.256'
38497,New user in system,'2017-02-04 11:28:52.204'
38521,New user in system,'2017-02-04 11:34:47.074'
38546,New user in system,'2017-02-04 12:22:43.689'
38570,New user in system,'2017-02-04 12:25:28.336'
38593,New user in system,'2017-02-04 12:30:03.343'
38593,Create Booking,'2017-03-24 20:28:02.483'
38593,Create Booking,'2017-06-09 12:33:29.500'
38593,Create Booking,'2017-11-26 16:51:03.939'
38616,New user in system,'2017-02-04 12:49:05.969'
38640,New user in system,'2017-02-04 13:53:04.929'
38663,New user in system,'2017-02-04 14:09:43.198'
38663,Create Booking,'2017-02-27 12:16:59.195'
38663,Create Booking,'2017-05-03 13:15:52.132'
38687,New user in system,'2017-02-04 15:03:53.399'
38711,New user in system,'2017-02-04 17:01:52.860'
38735,New user in system,'2017-02-04 18:30:06.918'
38760,New user in system,'2017-02-04 19:01:58.706'
38784,New user in system,'2017-02-04 19:33:28.239'
38808,New user in system,'2017-02-04 19:35:59.188'
38832,New user in system,'2017-02-04 19:49:43.786'
38857,New user in system,'2017-02-04 19:50:36.450'
38880,New user in system,'2017-02-04 20:18:00.574'
38904,New user in system,'2017-02-04 21:37:04.941'
38925,New user in system,'2017-02-04 21:43:50.413'
38947,New user in system,'2017-02-04 23:12:23.387'
38971,New user in system,'2017-02-05 00:19:49.424'
38995,New user in system,'2017-02-05 09:34:02.946'
39020,New user in system,'2017-02-05 12:51:30.893'
39044,New user in system,'2017-02-05 14:05:59.171'
39069,New user in system,'2017-02-05 14:32:36.124'
39116,New user in system,'2017-02-05 14:53:45.183'
39138,New user in system,'2017-02-05 15:00:12.707'
39161,New user in system,'2017-02-05 15:41:31.821'
39161,Create Booking,'2017-04-07 00:19:29.990'
39161,Create Booking,'2017-09-04 12:21:15.180'
39161,Create Booking,'2018-07-22 17:39:40.014'
39161,Create Booking,'2019-03-01 23:32:39.031'
39161,Create Booking,'2019-06-24 22:15:46.361'
39185,New user in system,'2017-02-05 16:09:34.921'
39185,Create Booking,'2018-01-20 17:28:17.585'
39185,Create Booking,'2019-11-15 13:31:47.477'
39185,Create Booking,'2020-03-03 10:46:46.709'
39209,New user in system,'2017-02-05 17:16:15.128'
39233,New user in system,'2017-02-05 18:46:12.532'
39256,New user in system,'2017-02-05 18:46:31.030'
39279,New user in system,'2017-02-05 18:52:07.084'
39301,New user in system,'2017-02-05 20:10:44.507'
39323,New user in system,'2017-02-05 20:25:06.287'
39346,New user in system,'2017-02-05 21:28:51.069'
39369,New user in system,'2017-02-05 21:55:21.100'
39393,New user in system,'2017-02-05 22:06:27.504'
39416,New user in system,'2017-02-05 22:24:57.066'
39440,New user in system,'2017-02-05 22:58:27.055'
39440,Create Booking,'2020-02-21 18:35:11.473'
39464,New user in system,'2017-02-05 23:34:16.365'
39488,New user in system,'2017-02-05 23:43:08.822'
39511,New user in system,'2017-02-06 00:25:55.424'
39533,New user in system,'2017-02-06 01:27:03.579'
39557,New user in system,'2017-02-06 09:21:21.457'
39580,New user in system,'2017-02-06 10:13:17.898'
39602,New user in system,'2017-02-06 10:23:50.872'
39602,Create Booking,'2019-10-24 13:30:58.308'
39625,New user in system,'2017-02-06 11:15:38.001'
39648,New user in system,'2017-02-06 11:30:31.956'
39670,New user in system,'2017-02-06 11:35:05.549'
39694,New user in system,'2017-02-06 11:39:43.559'
39694,Create Booking,'2017-04-04 15:24:23.094'
39717,New user in system,'2017-02-06 12:03:59.697'
39741,New user in system,'2017-02-06 12:44:43.182'
39765,New user in system,'2017-02-06 12:50:55.066'
39788,New user in system,'2017-02-06 13:26:01.000'
39811,New user in system,'2017-02-06 13:44:54.039'
39834,New user in system,'2017-02-06 13:48:50.383'
39857,New user in system,'2017-02-06 13:55:10.625'
39857,Create Booking,'2017-11-24 18:21:36.547'
39881,New user in system,'2017-02-06 14:47:53.271'
39904,New user in system,'2017-02-06 14:51:19.021'
39904,Create Booking,'2017-08-31 09:57:41.826'
39928,New user in system,'2017-02-06 15:24:29.366'
39950,New user in system,'2017-02-06 15:47:59.971'
39973,New user in system,'2017-02-06 15:52:35.957'
39996,New user in system,'2017-02-06 16:09:01.153'
40020,New user in system,'2017-02-06 16:16:34.125'
40042,New user in system,'2017-02-06 16:55:36.443'
40042,Create Booking,'2017-09-24 16:25:50.924'
40062,New user in system,'2017-02-06 16:57:00.122'
40085,New user in system,'2017-02-06 17:11:58.628'
40107,New user in system,'2017-02-06 17:19:42.420'
40130,New user in system,'2017-02-06 17:35:12.312'
40153,New user in system,'2017-02-06 17:55:56.088'
40176,New user in system,'2017-02-06 17:58:43.872'
40200,New user in system,'2017-02-06 18:05:46.547'
40224,New user in system,'2017-02-06 18:35:22.045'
40224,Create Booking,'2019-03-25 21:15:58.706'
40248,New user in system,'2017-02-06 18:43:22.150'
40272,New user in system,'2017-02-06 19:05:48.374'
40296,New user in system,'2017-02-06 19:37:28.938'
40320,New user in system,'2017-02-06 19:43:07.779'
40342,New user in system,'2017-02-06 19:46:39.933'
40365,New user in system,'2017-02-06 21:10:36.088'
40388,Create Booking,'2017-09-02 10:14:21.834'
40388,Create Booking,'2018-06-27 23:57:52.666'
40412,New user in system,'2017-02-06 21:47:31.053'
40436,New user in system,'2017-02-06 22:57:32.302'
40460,New user in system,'2017-02-06 23:05:05.841'
40484,New user in system,'2017-02-06 23:22:29.716'
40507,New user in system,'2017-02-06 23:46:20.310'
40531,New user in system,'2017-02-06 23:54:35.801'
40554,New user in system,'2017-02-07 00:17:45.309'
40575,New user in system,'2017-02-07 01:32:55.213'
40598,New user in system,'2017-02-07 03:15:33.763'
40622,New user in system,'2017-02-07 03:58:03.494'
40646,New user in system,'2017-02-07 03:59:08.635'
40668,New user in system,'2017-02-07 03:59:49.821'
40691,New user in system,'2017-02-07 09:12:32.715'
40715,New user in system,'2017-02-07 10:14:28.995'
40738,New user in system,'2017-02-07 11:17:30.158'
40762,New user in system,'2017-02-07 11:23:41.231'
40786,New user in system,'2017-02-07 12:11:28.124'
40810,New user in system,'2017-02-07 12:19:20.708'
40832,New user in system,'2017-02-07 12:54:01.644'
40878,New user in system,'2017-02-07 13:37:06.702'
40902,New user in system,'2017-02-07 13:50:29.359'
40902,Create Booking,'2018-09-06 08:56:49.219'
40902,Create Booking,'2019-10-18 14:10:01.216'
40926,New user in system,'2017-02-07 14:06:39.409'
40950,New user in system,'2017-02-07 14:12:00.079'
40974,New user in system,'2017-02-07 14:46:30.371'
40995,New user in system,'2017-02-07 15:13:14.073'
41018,New user in system,'2017-02-07 15:15:55.049'
41042,New user in system,'2017-02-07 15:36:13.776'
41065,New user in system,'2017-02-07 15:45:18.348'
41089,New user in system,'2017-02-07 15:58:23.399'
41111,New user in system,'2017-02-07 16:10:58.542'
41134,New user in system,'2017-02-07 16:14:45.730'
41158,New user in system,'2017-02-07 16:38:58.318'
41181,New user in system,'2017-02-07 16:46:57.316'
41204,New user in system,'2017-02-07 17:00:49.632'
41227,New user in system,'2017-02-07 17:21:21.705'
41250,New user in system,'2017-02-07 17:29:01.010'
41273,New user in system,'2017-02-07 17:43:02.011'
41297,New user in system,'2017-02-07 17:52:58.095'
41320,New user in system,'2017-02-07 18:09:45.344'
41344,New user in system,'2017-02-07 19:01:35.327'
41367,New user in system,'2017-02-07 19:02:24.623'
41390,New user in system,'2017-02-07 19:36:06.107'
41414,New user in system,'2017-02-07 20:50:58.117'
41438,New user in system,'2017-02-07 21:43:37.940'
41462,New user in system,'2017-02-07 22:27:10.232'
41462,Create Booking,'2017-11-09 23:15:48.405'
41486,New user in system,'2017-02-07 22:41:03.917'
41507,New user in system,'2017-02-07 23:00:07.413'
41530,New user in system,'2017-02-07 23:07:39.027'
41553,New user in system,'2017-02-07 23:21:14.395'
41575,New user in system,'2017-02-07 23:51:05.613'
41598,New user in system,'2017-02-08 00:24:14.936'
41621,New user in system,'2017-02-08 00:35:03.483'
41642,New user in system,'2017-02-08 08:00:00.629'
41664,New user in system,'2017-02-08 09:58:47.316'
41686,New user in system,'2017-02-08 10:36:20.635'
41710,New user in system,'2017-02-08 10:37:02.299'
41733,New user in system,'2017-02-08 11:08:50.934'
41755,New user in system,'2017-02-08 11:45:21.663'
41778,New user in system,'2017-02-08 11:55:40.589'
41801,New user in system,'2017-02-08 12:28:28.209'
41821,New user in system,'2017-02-08 12:28:30.539'
41843,New user in system,'2017-02-08 12:56:20.388'
41843,Create Booking,'2019-07-22 21:50:11.823'
41866,New user in system,'2017-02-08 13:55:06.632'
41888,New user in system,'2017-02-08 14:05:17.994'
41909,New user in system,'2017-02-08 14:11:28.872'
41933,New user in system,'2017-02-08 14:13:58.465'
41933,Create Booking,'2017-06-22 13:06:42.156'
41933,Create Booking,'2018-02-06 12:48:11.438'
41933,Create Booking,'2018-02-14 14:29:45.954'
41933,Create Booking,'2020-07-22 15:35:21.546'
41956,New user in system,'2017-02-08 14:42:29.395'
41979,New user in system,'2017-02-08 14:44:58.755'
42003,New user in system,'2017-02-08 14:52:24.628'
42025,New user in system,'2017-02-08 16:04:15.793'
42047,New user in system,'2017-02-08 16:23:14.545'
42071,New user in system,'2017-02-08 16:37:53.472'
42094,New user in system,'2017-02-08 16:58:20.770'
42118,New user in system,'2017-02-08 17:04:53.142'
42142,New user in system,'2017-02-08 18:22:26.708'
42142,Create Booking,'2018-11-12 00:19:16.407'
42142,Create Booking,'2020-09-12 12:10:02.199'
42166,New user in system,'2017-02-08 18:24:04.955'
42190,New user in system,'2017-02-08 18:33:12.132'
42213,New user in system,'2017-02-08 18:42:05.552'
42237,New user in system,'2017-02-08 18:51:02.747'
42260,New user in system,'2017-02-08 19:28:02.441'
42281,New user in system,'2017-02-08 20:07:26.465'
42301,New user in system,'2017-02-08 20:36:27.914'
42325,New user in system,'2017-02-08 20:37:53.896'
42325,Create Booking,'2017-11-29 18:11:09.464'
42325,Create Booking,'2019-08-06 17:09:43.198'
42348,New user in system,'2017-02-08 21:06:00.307'
42371,New user in system,'2017-02-08 21:54:14.956'
42395,New user in system,'2017-02-08 22:04:08.624'
42417,New user in system,'2017-02-08 22:22:00.683'
42441,New user in system,'2017-02-08 22:22:08.432'
42464,New user in system,'2017-02-08 22:30:08.439'
42487,New user in system,'2017-02-08 22:31:55.792'
42510,New user in system,'2017-02-08 23:10:32.094'
42533,New user in system,'2017-02-08 23:40:25.935'
42556,New user in system,'2017-02-08 23:45:56.440'
42580,New user in system,'2017-02-09 00:25:52.753'
42580,Create Booking,'2019-04-27 23:00:08.244'
42603,New user in system,'2017-02-09 00:46:16.344'
42627,New user in system,'2017-02-09 05:33:33.887'
42650,New user in system,'2017-02-09 11:20:21.748'
42673,New user in system,'2017-02-09 11:29:21.266'
42673,Create Booking,'2017-11-09 17:04:17.488'
42695,New user in system,'2017-02-09 11:40:29.713'
42719,New user in system,'2017-02-09 12:56:45.264'
42742,New user in system,'2017-02-09 13:36:56.501'
42764,New user in system,'2017-02-09 13:39:42.623'
42788,New user in system,'2017-02-09 13:44:37.283'
42811,New user in system,'2017-02-09 13:57:28.177'
42832,New user in system,'2017-02-09 14:00:51.626'
42855,New user in system,'2017-02-09 14:33:35.635'
42879,New user in system,'2017-02-09 14:47:29.952'
42903,New user in system,'2017-02-09 14:49:41.885'
42926,New user in system,'2017-02-09 15:14:06.947'
42950,New user in system,'2017-02-09 16:15:53.476'
