user_key;created
63249;'2017-03-10 13:40:07.649'
63269;'2017-03-10 14:03:16.820'
63291;'2017-03-10 16:39:42.979'
63313;'2017-03-10 16:56:16.999'
63336;'2017-03-10 18:25:19.181'
63358;'2017-03-10 18:27:33.786'
63380;'2017-03-10 18:34:22.706'
63402;'2017-03-10 19:46:33.068'
63424;'2017-03-10 20:08:55.111'
10272917;'2020-10-02 17:44:30.269'
63446;'2017-03-10 20:15:24.226'
63468;'2017-03-10 21:30:28.368'
63490;'2017-03-10 22:10:07.802'
63513;'2017-03-10 22:25:55.135'
63536;'2017-03-10 23:00:50.370'
10272920;'2020-10-02 17:58:59.494'
63580;'2017-03-11 00:43:57.733'
63602;'2017-03-11 03:53:49.472'
63622;'2017-03-11 05:32:33.538'
63642;'2017-03-11 09:00:55.109'
63664;'2017-03-11 09:27:43.517'
63685;'2017-03-11 10:06:49.182'
63708;'2017-03-11 11:18:16.976'
63730;'2017-03-11 12:08:24.930'
63753;'2017-03-11 12:36:04.475'
63776;'2017-03-11 13:52:51.855'
63819;'2017-03-11 16:07:42.325'
10272921;'2020-10-02 18:00:39.007'
63842;'2017-03-11 16:15:26.690'
63864;'2017-03-11 16:18:23.439'
63886;'2017-03-11 16:40:45.026'
63908;'2017-03-11 17:05:45.432'
10272924;'2020-10-02 18:06:39.512'
63930;'2017-03-11 19:47:13.344'
63953;'2017-03-11 20:58:54.423'
63976;'2017-03-11 21:01:33.343'
63999;'2017-03-11 22:37:21.499'
64022;'2017-03-11 22:51:08.603'
64043;'2017-03-11 22:54:34.753'
64066;'2017-03-12 00:49:18.497'
64087;'2017-03-12 01:38:43.344'
10272929;'2020-10-02 18:25:16.033'
64109;'2017-03-12 11:25:49.513'
64130;'2017-03-12 12:29:51.480'
64152;'2017-03-12 13:36:02.181'
64175;'2017-03-12 15:45:37.789'
64198;'2017-03-12 15:48:48.314'
10272933;'2020-10-02 18:52:09.353'
64221;'2017-03-12 16:34:18.518'
64242;'2017-03-12 17:48:58.139'
10272934;'2020-10-02 18:52:25.701'
64265;'2017-03-12 18:14:08.749'
64285;'2017-03-12 18:44:12.669'
64308;'2017-03-13 00:15:01.873'
64331;'2017-03-13 02:05:51.075'
64354;'2017-03-13 02:47:16.143'
10272935;'2020-10-02 19:09:54.015'
64375;'2017-03-13 04:35:22.039'
64397;'2017-03-13 09:15:23.942'
64417;'2017-03-13 09:32:11.827'
10272937;'2020-10-02 19:14:33.269'
64439;'2017-03-13 10:56:03.340'
64461;'2017-03-13 10:58:02.622'
64506;'2017-03-13 11:08:59.652'
64529;'2017-03-13 11:43:31.572'
64551;'2017-03-13 11:49:39.859'
64574;'2017-03-13 11:52:00.614'
64596;'2017-03-13 12:33:57.251'
64618;'2017-03-13 13:16:52.061'
64639;'2017-03-13 13:45:46.356'
64660;'2017-03-13 14:02:54.870'
64682;'2017-03-13 14:39:52.510'
64705;'2017-03-13 14:57:26.007'
64726;'2017-03-13 15:10:22.718'
10272942;'2020-10-02 19:26:32.561'
64749;'2017-03-13 15:14:07.873'
64771;'2017-03-13 15:30:36.946'
64793;'2017-03-13 15:32:26.207'
10272943;'2020-10-02 19:27:03.398'
64815;'2017-03-13 16:11:46.145'
64836;'2017-03-13 16:27:13.259'
64858;'2017-03-13 16:27:35.271'
64880;'2017-03-13 16:32:05.149'
10272944;'2020-10-02 19:31:30.202'
64903;'2017-03-13 16:34:02.992'
64924;'2017-03-13 16:34:47.144'
64946;'2017-03-13 16:34:54.595'
64967;'2017-03-13 16:41:42.183'
64990;'2017-03-13 16:58:56.577'
65011;'2017-03-13 17:10:54.041'
65032;'2017-03-13 17:35:42.156'
65055;'2017-03-13 17:40:03.436'
65078;'2017-03-13 17:46:45.956'
65100;'2017-03-13 17:56:50.435'
65123;'2017-03-13 17:59:11.516'
65146;'2017-03-13 17:59:21.878'
65167;'2017-03-13 18:27:13.225'
65189;'2017-03-13 18:29:31.570'
65211;'2017-03-13 18:40:17.919'
65233;'2017-03-13 19:25:11.587'
65255;'2017-03-13 19:30:07.058'
65277;'2017-03-13 19:49:34.425'
65299;'2017-03-13 19:58:42.097'
65320;'2017-03-13 19:59:13.959'
65341;'2017-03-13 20:02:49.610'
65360;'2017-03-13 20:26:13.927'
65381;'2017-03-13 20:29:57.755'
65400;'2017-03-13 20:41:31.465'
65418;'2017-03-13 20:42:07.467'
10272945;'2020-10-02 19:38:44.384'
65438;'2017-03-13 20:42:37.824'
65458;'2017-03-13 21:18:37.204'
65478;'2017-03-13 21:28:19.574'
65499;'2017-03-13 21:41:44.400'
65518;'2017-03-13 22:03:24.602'
65537;'2017-03-13 22:14:26.417'
65557;'2017-03-13 22:20:36.858'
65574;'2017-03-13 22:23:04.144'
65594;'2017-03-13 22:28:52.244'
65614;'2017-03-13 22:54:25.100'
65634;'2017-03-13 23:01:34.967'
65655;'2017-03-13 23:22:57.912'
65676;'2017-03-13 23:47:28.432'
65698;'2017-03-14 00:04:20.377'
65719;'2017-03-14 00:13:09.785'
65740;'2017-03-14 00:30:04.390'
65762;'2017-03-14 00:43:31.867'
65783;'2017-03-14 02:17:16.953'
65805;'2017-03-14 03:59:18.232'
65825;'2017-03-14 07:37:50.702'
65848;'2017-03-14 08:45:05.190'
65870;'2017-03-14 10:00:54.644'
65892;'2017-03-14 10:04:09.281'
65914;'2017-03-14 10:41:51.116'
65937;'2017-03-14 11:12:24.559'
65960;'2017-03-14 11:23:56.865'
65983;'2017-03-14 11:58:15.790'
66006;'2017-03-14 12:01:11.959'
66029;'2017-03-14 12:08:41.480'
66051;'2017-03-14 12:28:43.359'
66072;'2017-03-14 13:06:38.428'
66117;'2017-03-14 13:38:00.124'
66139;'2017-03-14 13:40:30.354'
66160;'2017-03-14 13:43:59.268'
66182;'2017-03-14 14:40:19.093'
66205;'2017-03-14 14:50:39.810'
66227;'2017-03-14 15:01:07.442'
66249;'2017-03-14 15:16:11.370'
66271;'2017-03-14 15:53:27.062'
66294;'2017-03-14 16:38:49.937'
66313;'2017-03-14 16:45:18.759'
66334;'2017-03-14 16:53:25.648'
66354;'2017-03-14 17:39:15.882'
66375;'2017-03-14 17:39:16.642'
66396;'2017-03-14 17:46:22.860'
66418;'2017-03-14 17:53:48.503'
66440;'2017-03-14 18:03:26.105'
66462;'2017-03-14 18:12:33.603'
66484;'2017-03-14 19:38:09.394'
188771;'2017-08-15 15:04:23.240'
66507;'2017-03-14 19:52:54.506'
66529;'2017-03-14 20:16:12.984'
66550;'2017-03-14 20:53:54.206'
66571;'2017-03-14 22:14:20.706'
66593;'2017-03-14 22:25:07.269'
66616;'2017-03-14 22:46:10.960'
66639;'2017-03-15 08:46:49.131'
66661;'2017-03-15 09:49:56.257'
66684;'2017-03-15 10:07:26.993'
66707;'2017-03-15 10:08:24.345'
66729;'2017-03-15 10:33:09.624'
66750;'2017-03-15 10:49:59.952'
66772;'2017-03-15 12:19:01.371'
66794;'2017-03-15 13:08:11.175'
10272954;'2020-10-02 20:28:58.803'
66817;'2017-03-15 13:08:21.328'
66839;'2017-03-15 13:45:17.732'
66860;'2017-03-15 13:53:47.717'
66904;'2017-03-15 14:07:06.208'
66925;'2017-03-15 14:32:06.154'
66947;'2017-03-15 17:20:06.651'
66969;'2017-03-15 17:22:04.623'
66990;'2017-03-15 17:37:40.159'
67010;'2017-03-15 18:19:41.613'
67029;'2017-03-15 18:25:57.772'
10272958;'2020-10-02 20:55:13.857'
67049;'2017-03-15 18:26:50.560'
67071;'2017-03-15 18:46:51.538'
67092;'2017-03-15 19:28:21.173'
67113;'2017-03-15 19:29:43.868'
67134;'2017-03-15 19:32:10.110'
67156;'2017-03-15 19:47:18.983'
67177;'2017-03-15 20:09:23.770'
67198;'2017-03-15 20:15:46.319'
67220;'2017-03-15 21:07:25.382'
67240;'2017-03-15 21:09:52.552'
67262;'2017-03-15 21:29:17.077'
67303;'2017-03-15 22:18:50.721'
67324;'2017-03-15 23:00:46.519'
67346;'2017-03-15 23:05:23.672'
67388;'2017-03-15 23:57:51.176'
67641;'2017-03-16 12:24:51.604'
67409;'2017-03-16 00:33:39.970'
10272966;'2020-10-02 21:33:08.846'
67431;'2017-03-16 02:54:34.055'
67452;'2017-03-16 08:34:41.958'
10272968;'2020-10-02 21:53:46.475'
67473;'2017-03-16 08:54:05.139'
67494;'2017-03-16 09:42:29.835'
10272971;'2020-10-02 22:05:19.370'
67514;'2017-03-16 09:48:13.198'
67535;'2017-03-16 09:54:24.941'
67556;'2017-03-16 10:34:56.878'
67576;'2017-03-16 11:47:31.946'
67597;'2017-03-16 12:15:24.340'
67620;'2017-03-16 12:23:43.610'
67662;'2017-03-16 12:33:53.782'
67682;'2017-03-16 13:27:44.886'
67703;'2017-03-16 13:29:13.431'
67726;'2017-03-16 13:39:47.469'
10272974;'2020-10-02 22:32:45.074'
67747;'2017-03-16 13:41:10.089'
67769;'2017-03-16 14:06:47.041'
67791;'2017-03-16 14:17:20.029'
67811;'2017-03-16 14:34:07.284'
10272977;'2020-10-02 22:58:45.849'
67831;'2017-03-16 15:00:51.400'
67877;'2017-03-16 16:41:11.770'
67899;'2017-03-16 17:08:39.518'
67921;'2017-03-16 17:29:56.254'
67964;'2017-03-16 18:11:31.793'
68009;'2017-03-16 19:21:14.555'
68032;'2017-03-16 20:36:40.808'
68055;'2017-03-16 22:23:59.782'
68078;'2017-03-16 22:53:10.569'
68100;'2017-03-16 23:02:40.025'
68121;'2017-03-16 23:11:05.934'
68144;'2017-03-16 23:14:37.782'
10272979;'2020-10-02 23:03:56.767'
10272980;'2020-10-02 23:11:40.108'
68167;'2017-03-16 23:35:55.621'
68190;'2017-03-17 00:50:38.372'
68213;'2017-03-17 01:44:36.221'
10272981;'2020-10-02 23:14:31.871'
68236;'2017-03-17 01:48:35.253'
68259;'2017-03-17 01:50:23.748'
68281;'2017-03-17 01:55:12.039'
68304;'2017-03-17 11:33:16.022'
68327;'2017-03-17 11:40:46.338'
68349;'2017-03-17 12:19:20.002'
68395;'2017-03-17 12:37:14.668'
68417;'2017-03-17 12:50:47.323'
68438;'2017-03-17 14:00:25.046'
68461;'2017-03-17 15:33:01.854'
10272988;'2020-10-02 23:40:46.166'
68484;'2017-03-17 16:13:44.682'
68506;'2017-03-17 19:04:21.294'
68529;'2017-03-17 19:18:12.200'
68552;'2017-03-17 19:32:10.451'
10272991;'2020-10-02 23:57:15.243'
68575;'2017-03-17 20:33:01.102'
68597;'2017-03-17 20:33:16.717'
68620;'2017-03-18 02:17:57.324'
68643;'2017-03-18 03:36:49.342'
68665;'2017-03-18 06:21:01.157'
68687;'2017-03-18 10:23:02.527'
68710;'2017-03-18 10:51:15.833'
68755;'2017-03-18 14:05:59.952'
68776;'2017-03-18 15:05:46.480'
68799;'2017-03-18 16:20:29.106'
10272996;'2020-10-03 00:46:33.560'
68820;'2017-03-18 16:39:23.453'
68841;'2017-03-18 17:28:47.320'
68862;'2017-03-18 17:36:00.920'
68885;'2017-03-18 18:13:52.776'
68908;'2017-03-18 18:59:40.025'
10272998;'2020-10-03 00:52:39.706'
68931;'2017-03-18 21:17:42.476'
68977;'2017-03-18 22:09:03.979'
68954;'2017-03-18 21:44:54.222'
68999;'2017-03-18 22:27:42.104'
69020;'2017-03-18 22:58:57.415'
69040;'2017-03-18 23:08:07.465'
69062;'2017-03-18 23:18:55.651'
69084;'2017-03-18 23:23:06.899'
69106;'2017-03-18 23:46:18.540'
69129;'2017-03-19 01:10:46.312'
10273001;'2020-10-03 01:00:22.463'
10273002;'2020-10-03 01:02:20.552'
69152;'2017-03-19 10:20:04.285'
69175;'2017-03-19 10:34:23.719'
69196;'2017-03-19 11:00:54.168'
69218;'2017-03-19 12:18:01.747'
10273004;'2020-10-03 01:10:50.317'
69241;'2017-03-19 12:29:23.698'
69263;'2017-03-19 14:49:04.708'
69286;'2017-03-19 15:03:22.336'
10273006;'2020-10-03 01:24:56.367'
69307;'2017-03-19 15:13:57.006'
69330;'2017-03-19 15:31:39.596'
69351;'2017-03-19 16:15:09.252'
69372;'2017-03-19 16:42:01.046'
10273008;'2020-10-03 01:39:09.496'
10273009;'2020-10-03 02:01:35.882'
69394;'2017-03-19 16:45:35.230'
69416;'2017-03-19 18:13:16.532'
69437;'2017-03-19 19:21:21.699'
69460;'2017-03-19 20:28:49.174'
69481;'2017-03-19 21:20:43.224'
69504;'2017-03-19 21:29:16.240'
69527;'2017-03-19 21:37:35.586'
69550;'2017-03-19 21:37:51.398'
69570;'2017-03-19 22:30:19.761'
69593;'2017-03-19 22:34:34.056'
69614;'2017-03-19 22:36:23.623'
69637;'2017-03-19 22:40:12.464'
69659;'2017-03-19 23:03:03.452'
69682;'2017-03-19 23:38:12.115'
69705;'2017-03-19 23:47:38.294'
69728;'2017-03-20 00:35:45.802'
69751;'2017-03-20 02:13:38.733'
69773;'2017-03-20 04:53:48.855'
69795;'2017-03-20 07:53:59.679'
69818;'2017-03-20 08:48:55.454'
69841;'2017-03-20 10:23:08.876'
69864;'2017-03-20 10:58:56.525'
69908;'2017-03-20 12:26:38.314'
69929;'2017-03-20 12:40:04.351'
69951;'2017-03-20 13:00:00.754'
69973;'2017-03-20 13:04:51.812'
69995;'2017-03-20 13:39:12.312'
70016;'2017-03-20 13:53:29.385'
70037;'2017-03-20 14:02:29.910'
70058;'2017-03-20 14:11:15.225'
70078;'2017-03-20 14:31:46.057'
70101;'2017-03-20 14:57:57.094'
70123;'2017-03-20 16:32:47.632'
70145;'2017-03-20 16:40:01.637'
70168;'2017-03-20 16:51:29.140'
70191;'2017-03-20 17:20:23.932'
70214;'2017-03-20 18:03:30.812'
70237;'2017-03-20 18:09:21.636'
70260;'2017-03-20 18:28:13.723'
70282;'2017-03-20 18:29:56.131'
70327;'2017-03-20 19:03:13.021'
70349;'2017-03-20 19:04:55.446'
70372;'2017-03-20 19:10:03.133'
70394;'2017-03-20 19:32:52.142'
70416;'2017-03-20 19:40:17.994'
70438;'2017-03-20 19:43:27.678'
70461;'2017-03-20 20:34:19.499'
70482;'2017-03-20 20:45:10.006'
70505;'2017-03-20 21:24:03.266'
70527;'2017-03-20 21:55:48.253'
70548;'2017-03-20 22:18:43.396'
70592;'2017-03-20 22:24:02.577'
70615;'2017-03-20 22:28:35.856'
70661;'2017-03-20 22:52:22.492'
70682;'2017-03-20 23:40:57.738'
70728;'2017-03-21 09:13:43.485'
70750;'2017-03-21 09:34:38.869'
70773;'2017-03-21 10:16:11.307'
70796;'2017-03-21 10:19:12.058'
70818;'2017-03-21 10:22:44.746'
70841;'2017-03-21 10:38:59.325'
70864;'2017-03-21 10:40:14.777'
70887;'2017-03-21 11:37:39.867'
70910;'2017-03-21 11:55:06.356'
70955;'2017-03-21 12:55:46.201'
70978;'2017-03-21 13:00:39.874'
71000;'2017-03-21 13:29:40.382'
71022;'2017-03-21 14:01:11.695'
71043;'2017-03-21 14:11:05.431'
71065;'2017-03-21 14:11:13.716'
71086;'2017-03-21 14:22:44.269'
71108;'2017-03-21 14:26:47.479'
71129;'2017-03-21 14:31:29.115'
71150;'2017-03-21 14:39:27.226'
71171;'2017-03-21 14:44:15.121'
71193;'2017-03-21 15:01:40.933'
71215;'2017-03-21 15:07:24.060'
71236;'2017-03-21 15:12:55.382'
71258;'2017-03-21 15:21:36.740'
71277;'2017-03-21 15:48:40.839'
71299;'2017-03-21 17:06:21.290'
71320;'2017-03-21 17:08:54.850'
71342;'2017-03-21 17:20:24.669'
71362;'2017-03-21 17:24:46.159'
71384;'2017-03-21 17:27:16.379'
71406;'2017-03-21 18:32:26.084'
71450;'2017-03-21 19:26:54.862'
71471;'2017-03-21 20:26:39.850'
71493;'2017-03-21 20:27:56.729'
71515;'2017-03-21 21:15:17.538'
71536;'2017-03-21 21:48:44.685'
71557;'2017-03-21 21:57:41.046'
71579;'2017-03-21 22:01:23.132'
71623;'2017-03-21 22:34:33.315'
71601;'2017-03-21 22:04:22.519'
71645;'2017-03-21 22:38:01.626'
71667;'2017-03-21 22:59:19.627'
71688;'2017-03-21 23:09:20.279'
71711;'2017-03-21 23:40:19.634'
71734;'2017-03-22 00:02:28.604'
71755;'2017-03-22 00:48:23.499'
71777;'2017-03-22 01:13:10.056'
71799;'2017-03-22 05:58:57.069'
71822;'2017-03-22 09:45:06.085'
71844;'2017-03-22 10:09:58.572'
71867;'2017-03-22 10:46:39.126'
71931;'2017-03-22 10:54:00.600'
71952;'2017-03-22 11:02:11.110'
71974;'2017-03-22 11:19:07.618'
71996;'2017-03-22 11:33:40.333'
72018;'2017-03-22 11:56:17.697'
72041;'2017-03-22 12:04:34.537'
72064;'2017-03-22 12:10:00.929'
72086;'2017-03-22 12:18:28.039'
72109;'2017-03-22 12:44:33.659'
72155;'2017-03-22 14:14:11.219'
72178;'2017-03-22 14:48:23.286'
72200;'2017-03-22 14:50:48.315'
72223;'2017-03-22 15:07:57.816'
72245;'2017-03-22 15:21:09.344'
72267;'2017-03-22 15:26:45.299'
72289;'2017-03-22 16:11:03.865'
72310;'2017-03-22 16:24:52.844'
72330;'2017-03-22 16:56:26.891'
72352;'2017-03-22 17:41:07.138'
72374;'2017-03-22 18:03:32.944'
72417;'2017-03-22 18:13:47.463'
72439;'2017-03-22 18:31:26.835'
72461;'2017-03-22 18:35:21.587'
72484;'2017-03-22 19:04:43.780'
72506;'2017-03-22 19:20:15.314'
72526;'2017-03-22 19:24:02.097'
72548;'2017-03-22 19:27:00.756'
72570;'2017-03-22 20:11:57.609'
72592;'2017-03-22 20:16:18.528'
72614;'2017-03-22 20:19:28.254'
72636;'2017-03-22 20:53:40.309'
72659;'2017-03-22 21:30:39.996'
72682;'2017-03-22 21:33:30.742'
72705;'2017-03-22 21:39:25.657'
72728;'2017-03-22 22:09:34.170'
72751;'2017-03-22 22:14:45.928'
72772;'2017-03-22 22:31:32.232'
72794;'2017-03-22 22:54:39.641'
72815;'2017-03-22 23:22:04.516'
72837;'2017-03-22 23:23:52.848'
72860;'2017-03-22 23:28:10.230'
72883;'2017-03-23 00:07:57.736'
72906;'2017-03-23 00:41:04.276'
72929;'2017-03-23 01:25:22.740'
72952;'2017-03-23 01:58:49.544'
72975;'2017-03-23 08:24:38.814'
72998;'2017-03-23 08:40:27.380'
73021;'2017-03-23 09:47:23.040'
73043;'2017-03-23 10:23:48.559'
73065;'2017-03-23 10:24:57.225'
73087;'2017-03-23 10:56:11.391'
73110;'2017-03-23 11:39:29.773'
73133;'2017-03-23 11:47:46.620'
73156;'2017-03-23 12:13:52.429'
73177;'2017-03-23 12:22:33.226'
73222;'2017-03-23 12:32:05.826'
73243;'2017-03-23 12:43:22.531'
73266;'2017-03-23 13:07:54.578'
73289;'2017-03-23 13:30:47.373'
73312;'2017-03-23 13:38:35.080'
73334;'2017-03-23 13:40:32.496'
73380;'2017-03-23 14:13:48.495'
73402;'2017-03-23 14:39:14.682'
73424;'2017-03-23 14:54:02.084'
73445;'2017-03-23 15:34:27.217'
73468;'2017-03-23 15:35:01.400'
73491;'2017-03-23 15:45:12.513'
73514;'2017-03-23 17:30:32.785'
73537;'2017-03-23 17:37:13.894'
73560;'2017-03-23 17:38:14.317'
73582;'2017-03-23 17:41:56.612'
73605;'2017-03-23 17:44:33.845'
73627;'2017-03-23 18:00:16.750'
73649;'2017-03-23 18:16:37.054'
73672;'2017-03-23 18:17:20.708'
73695;'2017-03-23 18:19:33.750'
73718;'2017-03-23 18:30:09.366'
73741;'2017-03-23 18:34:29.937'
73764;'2017-03-23 18:57:49.377'
73786;'2017-03-23 19:23:47.822'
73809;'2017-03-23 19:36:25.064'
73832;'2017-03-23 19:50:43.168'
73854;'2017-03-23 20:20:22.361'
73877;'2017-03-23 20:36:02.256'
73899;'2017-03-23 20:43:13.813'
73922;'2017-03-23 20:47:45.024'
73944;'2017-03-23 21:30:51.172'
73967;'2017-03-23 21:39:56.183'
73989;'2017-03-23 21:43:55.188'
74011;'2017-03-23 21:44:31.960'
74034;'2017-03-23 22:16:27.342'
74057;'2017-03-23 22:19:46.910'
74080;'2017-03-23 23:04:09.780'
74102;'2017-03-23 23:15:50.858'
74125;'2017-03-23 23:54:54.190'
74148;'2017-03-24 01:00:30.374'
74171;'2017-03-24 08:44:49.397'
74193;'2017-03-24 09:16:15.364'
74216;'2017-03-24 09:22:12.580'
74239;'2017-03-24 09:28:28.669'
74261;'2017-03-24 09:45:00.591'
74283;'2017-03-24 09:51:32.846'
74306;'2017-03-24 10:00:46.492'
74329;'2017-03-24 10:05:47.268'
74351;'2017-03-24 10:05:47.715'
74374;'2017-03-24 10:23:14.871'
74419;'2017-03-24 11:04:53.978'
74441;'2017-03-24 11:22:53.179'
74463;'2017-03-24 11:55:58.253'
74486;'2017-03-24 12:11:14.735'
74508;'2017-03-24 12:21:21.741'
74531;'2017-03-24 12:46:46.044'
74554;'2017-03-24 13:14:41.368'
74577;'2017-03-24 13:36:59.044'
74600;'2017-03-24 13:46:52.946'
74623;'2017-03-24 14:53:15.355'
74646;'2017-03-24 15:15:18.299'
74690;'2017-03-24 16:22:33.626'
74713;'2017-03-24 17:00:25.443'
74736;'2017-03-24 17:31:45.267'
74757;'2017-03-24 17:40:11.578'
74779;'2017-03-24 18:34:27.032'
74801;'2017-03-24 20:06:41.864'
74824;'2017-03-24 21:19:24.626'
74847;'2017-03-24 22:06:34.814'
74870;'2017-03-24 22:37:30.207'
74893;'2017-03-24 23:37:44.672'
74915;'2017-03-24 23:45:01.423'
74938;'2017-03-24 23:46:11.636'
74961;'2017-03-25 01:18:27.968'
74984;'2017-03-25 01:19:41.201'
75006;'2017-03-25 01:26:36.848'
75027;'2017-03-25 02:27:41.070'
75050;'2017-03-25 03:35:42.104'
75073;'2017-03-25 09:31:25.127'
75096;'2017-03-25 10:57:25.877'
75119;'2017-03-25 11:14:37.363'
75142;'2017-03-25 11:34:03.142'
75165;'2017-03-25 11:37:42.207'
75188;'2017-03-25 11:39:56.651'
75209;'2017-03-25 12:15:43.381'
75232;'2017-03-25 12:45:53.011'
75255;'2017-03-25 12:50:34.218'
75278;'2017-03-25 12:57:26.876'
75301;'2017-03-25 14:22:39.082'
75322;'2017-03-25 14:43:25.493'
75345;'2017-03-25 15:31:39.185'
75367;'2017-03-25 17:23:40.358'
75390;'2017-03-25 17:28:43.860'
75413;'2017-03-25 19:22:42.776'
75435;'2017-03-25 19:27:17.672'
75458;'2017-03-25 19:45:49.268'
75481;'2017-03-25 21:22:03.654'
75504;'2017-03-25 21:27:42.683'
75527;'2017-03-25 22:01:53.871'
75549;'2017-03-26 11:29:51.654'
75572;'2017-03-26 13:27:31.070'
75595;'2017-03-26 13:38:01.081'
75618;'2017-03-26 13:45:44.654'
75641;'2017-03-26 15:06:37.321'
75663;'2017-03-26 15:37:49.703'
75686;'2017-03-26 16:03:12.541'
75709;'2017-03-26 18:04:37.304'
75732;'2017-03-26 20:15:19.596'
75755;'2017-03-26 22:12:54.720'
75778;'2017-03-26 23:48:18.561'
75801;'2017-03-27 00:02:45.562'
75823;'2017-03-27 00:06:09.137'
75846;'2017-03-27 00:47:18.100'
75869;'2017-03-27 10:29:27.281'
75915;'2017-03-27 12:24:14.944'
75937;'2017-03-27 12:24:27.986'
75959;'2017-03-27 12:41:16.398'
75981;'2017-03-27 12:45:50.233'
76002;'2017-03-27 12:52:18.216'
76024;'2017-03-27 12:53:31.142'
76045;'2017-03-27 12:54:35.547'
76067;'2017-03-27 13:01:14.465'
76089;'2017-03-27 13:51:55.341'
76110;'2017-03-27 14:32:32.099'
76131;'2017-03-27 14:45:43.364'
76152;'2017-03-27 15:11:50.650'
76173;'2017-03-27 15:18:37.412'
76193;'2017-03-27 15:22:39.963'
76212;'2017-03-27 15:31:21.277'
76233;'2017-03-27 15:44:33.044'
76254;'2017-03-27 16:26:51.171'
76276;'2017-03-27 18:13:33.512'
76295;'2017-03-27 18:32:20.126'
76318;'2017-03-27 19:18:32.993'
76341;'2017-03-27 19:21:05.257'
76364;'2017-03-27 19:25:41.788'
76387;'2017-03-27 20:24:13.079'
76409;'2017-03-27 20:27:34.786'
76432;'2017-03-27 20:58:12.565'
76454;'2017-03-27 21:07:59.611'
76476;'2017-03-27 21:34:09.696'
76498;'2017-03-27 22:16:29.270'
76521;'2017-03-27 22:39:37.667'
76543;'2017-03-27 22:47:37.380'
76566;'2017-03-27 22:54:35.626'
76588;'2017-03-27 22:56:27.362'
76611;'2017-03-27 23:16:31.825'
76633;'2017-03-27 23:26:43.020'
76654;'2017-03-27 23:30:06.993'
76677;'2017-03-27 23:35:02.170'
76698;'2017-03-27 23:53:58.720'
76720;'2017-03-27 23:58:24.570'
76743;'2017-03-28 00:16:11.851'
76766;'2017-03-28 00:52:09.450'
76786;'2017-03-28 01:16:36.956'
76807;'2017-03-28 01:58:36.701'
76828;'2017-03-28 01:59:33.947'
76851;'2017-03-28 02:32:56.321'
76874;'2017-03-28 08:41:29.432'
76897;'2017-03-28 09:38:04.272'
76920;'2017-03-28 10:41:44.668'
76942;'2017-03-28 10:52:19.395'
76963;'2017-03-28 11:32:18.795'
76985;'2017-03-28 11:52:48.232'
77008;'2017-03-28 12:22:55.424'
77031;'2017-03-28 12:32:09.383'
77053;'2017-03-28 12:38:07.491'
77076;'2017-03-28 12:44:35.293'
77099;'2017-03-28 13:11:02.265'
77122;'2017-03-28 14:09:38.707'
77145;'2017-03-28 14:22:14.299'
77167;'2017-03-28 14:30:21.988'
77189;'2017-03-28 14:45:39.438'
77211;'2017-03-28 14:57:06.896'
77234;'2017-03-28 15:37:08.898'
77257;'2017-03-28 15:53:43.044'
77280;'2017-03-28 16:09:28.628'
77302;'2017-03-28 16:18:04.502'
77324;'2017-03-28 16:23:53.367'
77347;'2017-03-28 17:08:23.778'
77370;'2017-03-28 17:15:02.867'
77393;'2017-03-28 17:25:17.133'
77416;'2017-03-28 17:26:15.085'
77438;'2017-03-28 17:56:21.293'
77460;'2017-03-28 18:42:57.167'
77482;'2017-03-28 19:04:13.684'
77504;'2017-03-28 19:24:09.775'
77525;'2017-03-28 19:54:53.479'
77547;'2017-03-28 19:54:55.308'
77570;'2017-03-28 20:05:09.466'
77592;'2017-03-28 20:15:09.822'
77614;'2017-03-28 20:23:24.185'
77637;'2017-03-28 20:24:13.868'
