user_key,SUM Service price,Count of bookings,Year,Count of business key
842492,0,1,2020,1
842692,0,2,2020,1
84300,0,3,2017,1
843128,0,1,2020,1
843280,0,1,2020,1
843598,0,1,2020,1
844133,0,1,2020,1
844253,18,1,2020,1
844357,0,1,2020,1
844381,0,1,2020,1
844605,0,1,2020,1
844741,0,1,2020,1
845037,0,1,2020,1
845436,0,1,2020,1
845784,0,1,2020,1
84582,16,2,2020,2
846024,0,2,2020,1
846216,0,1,2020,1
846447,0,1,2020,1
846542,0,1,2020,1
846574,0,2,2020,1
846590,0,2,2020,1
84684,31,4,2018,1
846854,0,1,2020,1
847350,0,1,2020,1
847462,0,1,2020,1
847804,0,1,2020,1
848169,0,1,2020,1
848185,26,1,2020,1
8483,14,1,2016,1
848361,0,1,2020,1
848385,0,1,2020,1
848433,0,2,2020,1
84846,22,2,2018,2
848537,0,1,2020,1
848721,0,1,2020,1
848840,21,1,2020,1
848856,16,6,2020,1
84887,0,1,2020,1
849024,0,1,2020,1
849472,0,1,2020,1
849616,20,1,2020,1
849648,0,1,2020,1
849824,0,2,2020,1
849967,0,1,2020,1
849999,0,1,2020,1
85012,29,2,2018,1
850311,0,1,2020,1
850367,0,1,2020,1
85054,0,1,2017,1
850639,80,1,2020,1
850887,0,1,2020,1
851239,0,1,2020,1
85136,19,1,2018,1
851573,0,1,2020,1
851931,0,1,2020,1
852033,0,1,2020,1
852121,0,1,2020,1
852137,0,1,2020,1
852256,0,2,2020,1
852368,0,1,2020,1
852688,0,1,2020,1
852887,0,1,2020,1
853119,0,1,2020,1
853638,0,1,2020,1
853662,0,1,2020,1
854085,0,1,2020,1
854716,0,1,2020,1
854876,0,1,2020,1
854900,0,1,2020,1
855027,0,1,2020,1
85507,95,13,2020,6
855211,0,1,2020,1
855386,0,1,2020,1
855442,0,1,2020,1
855681,0,1,2020,1
855720,0,3,2020,1
855800,0,1,2020,1
855856,0,1,2020,1
855888,0,1,2020,1
856039,0,2,2020,2
856087,0,1,2020,1
856127,0,1,2020,1
856143,25,1,2020,1
856175,0,1,2020,1
856183,0,1,2020,1
856247,0,2,2020,1
856271,0,1,2020,1
856327,0,1,2020,1
856399,0,1,2020,1
856575,0,1,2020,1
85676,0,1,2020,1
856807,18,1,2020,1
856871,0,1,2020,1
857255,0,1,2020,1
857582,0,1,2020,1
857990,0,2,2020,1
858006,0,1,2020,1
85804,29,2,2019,2
858238,0,1,2020,1
858262,0,1,2020,1
858366,0,1,2020,1
85850,15,1,2017,1
858636,0,1,2020,1
858700,0,1,2020,1
858852,0,2,2020,1
859124,0,1,2020,1
859220,0,1,2020,1
859739,0,1,2020,1
859755,12,1,2020,1
859827,0,1,2020,1
859899,0,2,2020,1
859923,0,1,2020,1
859947,0,1,2020,1
860003,0,1,2020,1
860362,0,1,2020,1
860474,0,1,2020,1
860626,0,1,2020,1
860642,0,1,2020,1
860698,0,1,2020,1
861034,0,1,2020,1
86113,55,11,2020,2
861192,0,1,2020,1
861240,0,1,2020,1
861392,0,1,2020,1
861831,0,1,2020,1
861943,22,1,2020,1
862142,0,1,2020,1
862222,0,1,2020,1
862325,0,1,2020,1
862581,0,1,2020,1
862915,0,2,2020,1
86309,37,2,2019,2
863113,0,1,2020,1
863307,15,1,2020,1
863546,0,1,2020,1
864135,0,1,2020,1
864223,0,1,2020,1
864279,0,1,2020,1
864295,0,1,2020,1
864559,0,1,2020,1
864767,0,2,2020,1
864807,0,1,2020,1
864823,0,3,2020,1
865010,0,1,2020,1
865052,0,1,2020,1
865066,21,1,2020,1
865129,0,1,2020,1
865279,0,1,2020,1
865431,0,1,2020,1
865541,0,1,2020,1
86569,15,1,2020,1
865923,0,1,2020,1
866315,0,1,2020,1
866467,0,1,2020,1
866491,0,1,2020,1
866651,15,1,2020,1
866795,0,4,2020,2
866843,0,1,2020,1
866859,0,1,2020,1
866931,0,1,2020,1
867155,0,1,2020,1
867610,0,1,2020,1
867745,0,1,2020,1
8678,15,1,2018,1
867888,26,1,2020,1
867952,0,1,2020,1
867960,0,1,2020,1
868248,17,1,2020,1
868384,0,1,2020,1
868496,0,2,2020,2
86872,14,1,2018,1
86894,0,4,2018,2
869023,0,2,2020,1
869063,0,2,2020,1
869127,0,1,2020,1
869191,0,1,2020,1
869287,0,1,2020,1
869303,0,1,2020,1
869335,0,1,2020,1
870189,16,1,2020,1
870413,0,1,2020,1
870741,0,2,2020,1
871092,0,1,2020,1
871148,0,1,2020,1
871307,0,1,2020,1
871761,0,1,2020,1
871777,0,1,2020,1
871905,0,1,2020,1
871937,0,1,2020,1
872097,0,1,2020,1
872512,8,2,2020,1
872608,18,1,2020,1
87263,44,3,2020,2
872991,0,1,2020,1
873023,0,1,2020,1
873359,0,1,2020,1
873567,15,1,2019,1
873663,0,1,2020,1
873790,0,1,2020,1
873862,0,2,2020,1
874121,0,3,2020,1
874129,0,1,2020,1
874368,0,2,2020,1
87437,41,2,2019,2
874520,0,1,2020,1
874536,15,1,2020,1
874608,0,1,2020,1
875088,0,4,2020,1
875304,0,1,2020,1
875367,0,1,2020,1
875383,0,1,2020,1
87540,32,2,2020,2
875591,0,2,2020,2
875959,0,1,2020,1
876078,0,1,2020,1
876142,0,1,2020,1
876222,21,1,2020,1
876254,0,2,2020,1
876398,0,1,2020,1
876438,0,1,2020,1
876446,0,1,2020,1
876654,22,1,2020,1
876750,0,1,2020,1
876866,0,2,2020,1
876889,0,1,2020,1
876999,0,1,2020,1
877140,0,1,2020,1
877228,0,1,2020,1
877346,0,1,2020,1
877623,0,2,2020,1
87783,78,6,2020,2
877844,0,1,2020,1
877884,0,1,2020,1
87806,12,1,2017,1
878084,0,1,2020,1
878520,0,1,2020,1
878738,0,1,2020,1
878778,0,1,2020,1
879290,0,1,2020,1
879577,0,1,2020,1
879672,0,1,2020,1
879952,0,1,2020,1
879960,0,1,2020,1
880008,0,1,2020,1
880079,0,1,2020,1
880382,0,3,2020,1
880772,18,1,2020,1
880908,0,1,2020,1
881498,0,2,2020,1
88174,55,4,2020,3
881954,0,1,2020,1
882010,0,1,2020,1
882026,0,1,2020,1
882541,0,1,2020,1
882596,20,1,2020,1
882692,0,1,2020,1
882700,0,1,2020,1
883058,0,1,2020,1
883218,0,1,2020,1
883465,0,1,2020,1
88372,45,6,2020,3
883984,0,1,2020,1
884111,0,1,2020,1
884351,0,1,2020,1
884479,0,1,2020,1
884606,0,1,2020,1
885299,0,1,2020,1
885347,0,1,2020,1
885723,0,1,2020,1
886313,0,1,2020,1
886361,18,1,2020,1
886369,0,2,2020,1
886433,22,1,2020,1
886465,0,1,2020,1
886761,0,1,2020,1
886877,120,4,2020,3
886933,26,1,2020,1
886989,0,1,2020,1
887309,0,1,2020,1
887317,0,1,2020,1
888020,0,1,2020,1
888660,0,1,2020,1
888668,0,1,2020,1
889156,0,1,2020,1
889316,0,1,2020,1
889363,0,1,2020,1
889498,0,2,2020,1
889809,0,1,2020,1
889865,0,1,2020,1
889921,0,1,2020,1
890137,0,1,2020,1
8902,41,3,2019,2
890448,0,2,2020,2
890488,0,2,2020,1
890576,0,1,2020,1
890719,0,1,2020,1
890852,0,1,2020,1
890859,0,1,2020,1
891078,30,1,2020,1
891246,0,1,2020,1
891453,0,1,2020,1
891485,0,1,2020,1
891925,0,1,2020,1
89212,15,1,2019,1
892173,0,1,2020,1
892875,25,1,2020,1
892907,0,1,2020,1
892963,15,1,2020,1
893195,26,1,2020,1
893705,0,1,2020,1
893777,0,1,2020,1
894241,0,1,2020,1
894313,0,1,2020,1
894497,0,1,2020,1
894577,0,1,2020,1
894593,0,1,2020,1
894657,0,2,2020,1
894705,0,1,2020,1
894937,0,1,2020,1
8952,15,2,2019,1
89539,27,2,2019,2
895792,0,1,2020,1
895816,0,1,2020,1
896199,0,1,2020,1
896327,0,1,2020,1
896495,0,1,2020,1
896823,0,1,2020,1
897342,40,1,2020,1
89744,105,12,2020,6
898020,0,1,2020,1
898028,0,1,2020,1
898474,0,1,2020,1
898642,0,2,2020,1
898961,0,1,2020,1
898969,15,1,2020,1
899025,0,1,2020,1
899161,0,1,2020,1
899327,0,1,2020,1
899391,0,1,2020,1
899543,0,2,2020,1
899719,16,1,2020,1
899775,16,2,2020,1
899879,0,1,2020,1
899903,0,1,2020,1
900086,0,1,2020,1
900174,0,1,2020,1
900253,0,1,2020,1
900880,0,2,2020,1
900960,0,1,2020,1
901392,24,1,2020,1
901432,0,1,2020,1
902030,0,1,2020,1
902046,0,1,2020,1
902150,0,1,2020,1
90225,32,3,2020,2
902430,0,1,2020,1
90246,15,1,2017,1
902558,18,1,2020,1
902622,0,1,2020,1
902763,0,1,2020,1
902843,0,1,2020,1
903107,0,1,2020,1
90324,17,1,2018,1
903523,0,2,2020,1
903835,0,1,2020,1
903931,0,1,2020,1
904123,25,1,2020,1
904315,0,1,2020,1
904331,0,1,2020,1
904458,0,1,2020,1
904586,0,1,2020,1
904728,0,1,2020,1
904952,0,1,2020,1
905048,0,1,2020,1
905200,0,1,2020,1
905256,0,1,2020,1
905264,0,1,2020,1
905399,0,1,2020,1
905543,0,4,2020,1
905719,0,1,2020,1
905798,0,1,2020,1
906046,0,1,2020,1
906502,0,1,2020,1
906558,0,1,2020,1
906566,0,1,2020,1
906614,0,1,2020,1
906638,16,1,2020,1
906805,0,1,2020,1
906877,0,1,2020,1
906989,0,2,2020,2
907354,15,1,2020,1
907434,0,1,2020,1
907570,0,1,2020,1
907865,0,1,2020,1
90805,29,4,2019,2
908283,0,2,2020,1
908515,0,1,2020,1
909378,14,2,2020,1
909538,0,1,2020,1
909714,0,1,2020,1
909802,0,1,2020,1
910457,0,1,2020,1
910680,40,2,2020,1
910720,0,1,2020,1
911264,0,1,2020,1
911463,0,1,2020,1
911511,0,1,2020,1
912307,60,2,2020,2
912347,14,1,2020,1
912371,0,1,2020,1
912427,0,1,2020,1
91248,26,1,2020,1
912603,0,1,2020,1
91294,45,3,2019,2
913127,0,1,2020,1
913207,0,1,2020,1
913799,0,1,2020,1
913903,0,1,2020,1
91405,25,3,2019,2
914085,0,2,2020,1
914189,0,1,2020,1
91428,47,4,2020,3
914529,0,1,2020,1
914593,0,1,2020,1
915196,0,1,2020,1
915532,0,1,2020,1
915580,0,1,2020,1
915724,0,1,2020,1
915859,0,4,2020,1
915971,0,1,2020,1
915987,0,3,2020,1
916611,26,1,2020,1
91669,0,2,2020,1
916835,0,1,2020,1
917290,0,3,2020,1
917338,0,1,2020,1
917458,0,1,2020,1
917482,0,1,2020,1
91758,66,10,2018,2
917722,0,1,2020,1
917770,0,1,2020,1
918330,0,1,2020,1
918442,0,1,2020,1
91849,29,2,2019,2
918609,0,1,2020,1
918673,0,1,2020,1
918785,0,1,2020,1
919201,0,1,2020,1
919505,0,1,2020,1
919873,0,1,2020,1
919889,0,1,2020,1
920352,0,1,2020,1
920360,0,1,2020,1
920456,0,1,2020,1
920472,0,1,2020,1
920919,0,1,2020,1
920991,0,1,2020,1
921126,0,1,2020,1
921406,0,1,2020,1
921926,24,1,2020,1
922351,23,1,2020,1
922806,0,1,2020,1
922813,0,1,2020,1
923596,0,1,2020,1
923636,0,1,2020,1
923692,27,1,2020,1
923780,0,1,2020,1
923844,14,1,2020,1
923876,0,1,2020,1
924419,0,1,2020,1
924426,0,2,2020,1
924490,0,1,2020,1
924778,0,1,2020,1
924961,0,1,2020,1
925041,0,1,2020,1
925177,0,1,2020,1
925456,0,2,2020,1
925480,0,1,2020,1
925568,0,1,2020,1
925743,0,1,2020,1
925791,0,1,2020,1
925894,0,1,2020,1
926174,0,1,2020,1
926206,0,1,2020,1
92630,0,2,2020,1
926382,0,2,2020,1
926606,0,1,2020,1
927070,0,1,2020,1
927437,0,1,2020,1
927812,0,1,2020,1
927828,0,1,2020,1
927988,0,1,2020,1
928004,0,2,2020,1
928100,0,3,2020,1
928388,0,1,2020,1
928787,0,1,2020,1
929058,0,3,2020,1
929337,0,1,2020,1
92980,0,1,2020,1
929912,0,2,2020,1
929944,0,2,2020,1
930088,0,1,2020,1
930343,40,1,2020,1
930375,25,1,2020,1
930391,0,1,2020,1
930431,0,1,2020,1
930535,26,1,2020,1
930655,20,1,2020,1
930670,0,1,2020,1
931244,0,1,2020,1
931546,0,2,2020,1
932026,0,1,2020,1
932034,0,1,2020,1
932090,0,2,2020,1
932344,0,2,2020,1
932440,14,1,2020,1
932760,0,1,2020,1
932832,0,1,2020,1
933112,0,1,2020,1
93312,14,1,2017,1
933588,0,1,2020,1
93378,30,3,2018,2
934710,0,1,2020,1
935348,0,1,2020,1
935769,65,1,2019,1
936440,0,3,2020,1
937372,0,1,2020,1
937620,0,1,2020,1
937860,0,1,2020,1
938068,0,1,2020,1
938180,0,1,2020,1
938530,0,2,2020,1
938649,0,1,2020,1
938793,0,2,2020,1
938849,0,1,2020,1
938873,0,1,2020,1
938905,20,1,2020,1
938929,0,1,2020,1
939104,0,1,2020,1
939725,0,1,2020,1
939869,26,1,2020,1
939877,0,1,2020,1
939909,0,1,2020,1
940132,0,1,2020,1
940146,15,1,2020,1
94042,12,1,2018,1
940466,0,1,2020,1
940705,0,1,2020,1
940966,0,1,2020,1
941006,0,1,2020,1
941262,0,1,2020,1
941390,0,1,2020,1
941654,0,2,2020,2
941718,0,1,2020,1
941782,0,3,2020,1
941822,0,1,2020,1
941934,0,1,2020,1
942974,0,1,2020,1
942990,0,1,2020,1
943030,0,1,2020,1
943157,0,2,2020,1
943309,0,1,2020,1
943732,20,1,2020,1
943802,0,1,2020,1
943897,0,1,2020,1
943945,0,1,2020,1
944329,0,1,2020,1
944545,0,2,2020,1
944601,0,1,2020,1
945249,0,1,2020,1
945377,0,1,2020,1
945801,0,1,2020,1
945833,0,1,2020,1
94585,18.95,1,2018,1
946193,0,1,2020,1
946353,25,1,2020,1
946441,0,1,2020,1
947017,0,1,2020,1
947097,0,1,2020,1
947353,0,1,2020,1
947584,0,1,2020,1
947624,15,1,2020,1
947767,0,1,2020,1
947868,0,1,2020,1
948211,0,1,2020,1
948315,0,1,2020,1
948419,0,1,2020,1
948499,0,1,2020,1
948667,0,1,2020,1
948851,0,1,2020,1
948939,0,1,2020,1
949099,0,1,2020,1
949419,0,2,2020,1
949914,0,1,2020,1
949930,0,1,2020,1
95001,0,1,2020,1
950130,0,1,2020,1
950154,0,1,2020,1
950681,0,1,2020,1
950841,0,1,2020,1
951073,0,1,2020,1
951121,0,1,2020,1
951145,18,1,2020,1
951273,0,1,2020,1
951472,0,1,2020,1
951536,0,1,2020,1
951911,0,1,2020,1
9521,13,1,2019,1
952302,0,1,2020,1
952899,0,1,2020,1
953561,0,1,2020,1
954120,0,1,2020,1
954519,0,1,2020,1
954719,16,1,2020,1
954847,0,2,2020,1
954855,0,2,2020,2
955007,0,1,2020,1
955223,0,1,2020,1
955351,0,1,2020,1
955550,0,1,2020,1
955814,0,1,2020,1
955822,0,1,2020,1
95596,12,2,2018,1
956030,0,1,2020,1
956428,0,1,2020,1
956618,0,1,2020,1
95662,10,2,2017,2
956690,0,1,2020,1
956754,0,1,2020,1
95706,10,3,2018,2
957607,0,1,2020,1
957727,0,1,2020,1
957767,0,1,2020,1
957783,0,1,2020,1
957895,0,2,2020,1
957927,0,1,2020,1
958197,0,1,2020,1
958421,0,1,2020,1
95856,15,1,2017,1
958717,0,1,2020,1
958925,0,2,2020,1
959364,20,2,2020,1
959436,0,2,2020,1
960160,0,2,2020,1
960296,0,1,2020,1
960480,0,1,2020,1
960959,0,1,2020,1
961215,0,1,2020,1
9616129,0,1,2020,1
9616149,0,1,2020,1
9616239,0,1,2020,1
9616255,40,1,2020,1
9616284,13,1,2020,1
9616287,0,1,2020,1
962476,0,1,2020,1
962548,0,1,2020,1
962556,0,1,2020,1
962740,0,1,2020,1
962812,0,1,2020,1
963177,0,1,2020,1
963265,0,1,2020,1
9632902,0,1,2020,1
9634922,0,1,2020,1
9634951,0,1,2020,1
9634967,0,1,2020,1
963711,0,1,2020,1
963823,0,1,2020,1
963935,0,1,2020,1
964046,0,1,2020,1
964312,0,2,2020,1
964501,40,1,2020,1
964517,0,1,2020,1
9646533,0,1,2020,1
9646536,0,1,2020,1
9646538,23,1,2020,1
9646564,0,1,2020,1
965075,0,1,2020,1
965115,0,1,2020,1
965219,0,1,2020,1
9653813,0,1,2020,1
9653846,0,1,2020,1
9653850,18,1,2020,1
9653851,0,1,2020,1
965394,0,1,2020,1
965818,0,1,2020,1
966440,0,1,2020,1
966895,0,1,2020,1
966934,0,2,2020,2
967054,0,1,2020,1
9671788,27,1,2020,1
9671825,0,1,2020,1
9671895,0,1,2020,1
9671927,0,1,2020,1
9671944,0,1,2020,1
96780,0,1,2017,1
968163,0,1,2020,1
968403,0,1,2020,1
968507,0,1,2020,1
968811,0,1,2020,1
969171,0,2,2020,1
969323,0,1,2020,1
969579,30,1,2020,1
9697267,38.5,1,2020,1
9697306,0,1,2020,1
9697343,0,1,2020,1
969818,0,1,2020,1
969842,0,1,2020,1
969882,0,1,2020,1
969914,0,1,2020,1
970026,0,1,2020,1
970098,0,1,2020,1
9703225,0,1,2020,1
9703228,0,1,2020,1
9703230,0,1,2020,1
9703273,0,1,2020,1
9703278,0,1,2020,1
9703296,0,2,2020,1
9703306,0,2,2020,1
970352,0,1,2020,1
970615,0,1,2020,1
970703,0,1,2020,1
970903,0,1,2020,1
970951,0,1,2020,1
971116,0,1,2020,1
971468,0,1,2020,1
9715625,0,1,2020,1
9715648,8,1,2020,1
9715671,0,1,2020,1
9715678,0,1,2020,1
9715695,0,1,2020,1
9715720,0,1,2020,1
9715793,0,1,2020,1
9715816,0,1,2020,1
9715866,0,1,2020,1
9715868,0,1,2020,1
9715910,28,2,2020,1
9715929,0,2,2020,1
9716010,8,1,2020,1
971756,27,1,2020,1
971996,27,1,2020,1
972188,0,1,2020,1
972548,0,2,2020,1
972676,0,1,2020,1
972700,18,1,2020,1
972786,26,1,2020,1
972818,0,1,2020,1
973114,0,1,2020,1
973314,0,3,2020,1
973442,0,1,2020,1
973850,0,1,2020,1
973922,0,1,2020,1
974441,0,1,2020,1
974489,0,1,2020,1
974513,0,1,2020,1
9745257,0,1,2020,1
9745262,0,1,2020,1
974529,0,1,2020,1
9745361,0,1,2020,1
9745459,0,4,2020,1
974727,0,1,2020,1
974767,12,1,2020,1
975119,15,1,2020,1
97524,29,2,2019,2
975878,16,1,2020,1
976118,0,1,2020,1
976182,0,1,2020,1
976198,0,1,2020,1
976293,0,1,2020,1
976341,0,1,2020,1
976588,0,1,2020,1
976676,25,1,2020,1
9768200,0,1,2020,1
9768219,0,1,2020,1
97719,15,2,2020,2
977400,0,1,2020,1
977512,0,1,2020,1
977792,0,2,2020,1
977800,26,1,2020,1
978128,0,1,2020,1
978296,35,3,2020,2
9784923,0,1,2020,1
9784938,16,3,2020,1
978720,0,2,2020,1
978944,0,1,2020,1
979080,0,2,2020,1
979112,0,1,2020,1
9793,13,1,2018,1
979584,0,1,2020,1
979632,16,1,2020,1
979672,0,2,2020,1
979736,0,2,2020,1
979752,0,1,2020,1
9798020,0,1,2020,1
9798057,0,1,2020,1
9798062,0,1,2020,1
9798120,0,1,2020,1
9798162,0,1,2020,1
980039,0,1,2020,1
980047,0,1,2020,1
980095,0,1,2020,1
98019,0,1,2020,1
980255,0,1,2020,1
98040,29,3,2019,2
980735,0,1,2020,1
981055,0,1,2020,1
981319,20,1,2020,1
981526,0,2,2020,1
9816273,0,1,2020,1
9816285,15,2,2020,1
9816375,15,2,2020,1
9816378,0,1,2020,1
9816397,0,1,2020,1
9816401,0,1,2020,1
9816421,0,1,2020,1
9816485,0,2,2020,1
981717,0,1,2020,1
9819,13,2,2020,2
982084,0,1,2020,1
982196,0,1,2020,1
982650,0,1,2020,1
982682,0,1,2020,1
982810,0,1,2020,1
983002,15,1,2020,1
983082,0,1,2020,1
983098,0,1,2020,1
983186,0,1,2020,1
983538,0,1,2020,1
983634,0,1,2020,1
983674,0,1,2020,1
983762,0,1,2020,1
9838304,0,1,2020,1
9838373,0,2,2020,1
9838454,0,1,2020,1
9838481,0,1,2020,1
983849,0,1,2020,1
9838511,30,1,2020,1
9838517,0,1,2020,1
9838528,0,1,2020,1
983865,0,2,2020,1
983873,0,1,2020,1
98418,15,1,2018,1
984681,0,1,2020,1
984849,0,1,2020,1
984913,0,1,2020,1
985783,0,2,2020,1
9860371,0,2,2020,1
986039,21,1,2020,1
9860474,35,1,2018,1
9860483,0,1,2020,1
9860509,0,1,2020,1
9860564,0,1,2020,1
9860633,0,1,2020,1
9860669,0,1,2020,1
986119,0,2,2020,1
986447,0,1,2020,1
986527,0,1,2020,1
98653,15,1,2019,1
986646,26,1,2020,1
986662,0,1,2020,1
986997,20,1,2020,1
987117,0,2,2020,1
987293,25,1,2020,1
987309,0,1,2020,1
987373,0,1,2020,1
98777,14,2,2017,2
987899,0,1,2020,1
987963,0,1,2020,1
9882256,0,1,2020,1
9882275,0,1,2020,1
9882392,0,1,2020,1
9882419,0,1,2020,1
988386,0,1,2020,1
988394,0,1,2020,1
988490,0,1,2020,1
988530,0,1,2020,1
989026,0,1,2020,1
989225,0,1,2020,1
990124,0,1,2020,1
990196,0,2,2020,1
9902418,0,1,2020,1
9902453,0,1,2020,1
9902552,0,1,2020,1
990268,0,1,2020,1
990396,12,1,2020,1
990817,0,1,2020,1
99162,35,3,2019,2
9917927,0,1,2020,1
991996,0,1,2020,1
992457,0,2,2020,1
992617,0,1,2020,1
9930295,0,1,2020,1
9930345,0,1,2020,1
9930359,0,1,2020,1
9930385,30,1,2018,1
9930399,0,1,2020,1
9930425,0,1,2020,1
9930441,0,1,2020,1
9930448,0,1,2020,1
993473,0,1,2020,1
99359,53,3,2020,3
99380,5,1,2018,1
993857,0,1,2020,1
993921,75,5,2019,4
994121,0,1,2020,1
994177,17,1,2020,1
994257,0,3,2020,2
994853,10,1,2020,1
99504,15,1,2019,1
9951087,0,1,2020,1
9951189,18,1,2020,1
9951274,0,1,2020,1
995949,0,1,2020,1
996466,0,1,2020,1
9972362,0,1,2020,1
9972418,23,1,2020,1
9972544,0,1,2020,1
997328,0,1,2020,1
997407,0,1,2020,1
99742,18,2,2019,2
997710,0,1,2020,1
997837,0,1,2020,1
998090,0,1,2020,1
998538,0,1,2020,1
998722,40,1,2020,1
99890,26,2,2018,1
999121,0,1,2020,1
999161,0,1,2020,1
999415,0,1,2020,1
9994220,16,1,2020,1
9994253,0,1,2020,1
9994276,0,1,2020,1
9994312,0,1,2020,1
9994373,0,1,2020,1
9994375,0,1,2020,1
9994377,0,1,2020,1
999439,0,1,2020,1
999591,0,1,2020,1
99975,45,5,2020,5
